	Richness	Shannon.effective	Simpson.effective	OTU_1	OTU_5	OTU_4	OTU_2	OTU_41	OTU_31	OTU_39	OTU_23	OTU_9	OTU_20	OTU_17	OTU_12	OTU_10	OTU_19	OTU_11	OTU_57	OTU_54	OTU_46	OTU_14	OTU_30	OTU_15	OTU_69	OTU_16	OTU_67	OTU_33	OTU_18	OTU_6	OTU_26	OTU_24	OTU_101	OTU_538	OTU_43	OTU_62	OTU_25	OTU_64	OTU_29	OTU_13	OTU_7	OTU_92	OTU_8	OTU_32	OTU_28	OTU_68	OTU_397	OTU_93	OTU_88	OTU_51	OTU_36	OTU_34	OTU_3	OTU_22	OTU_44
OTU_67	0.228594071844274	0.104928448793251	0.0106199650063035	0.172482602288287	0.0686482195511182	0.0930123826167806	1.24596911144081e-06	0.895075166755988	0.350375801198031	0.585725391498073	0.174903442864054	0.0135550045385362	0.000466448069213143	0.239242575961436	0.731687032699185	0.416341510827337	0.0018856446454536	0.871245983694947	0.0441109007338834	0.587833292725644	0.268120104538509	8.72308870802918e-06	0.762160873983532	0.526385998124104	0.441259125519712	0.0537436224437693	NA	0.118578869797038	0.901542800594494	0.156198314762072	0.0406919118022138	0.0648671647067289	0.360598219217087	1.80239988689657e-06	0.000150382772171165	0.192636507610888	0.455176936431999	0.928272757762119	0.493623368822445	0.281103122636699	0.195715684680904	0.777123701747052	0.499570621193877	0.234932370665355	0.16292226863102	0.646059564511293	0.969746955193484	0.837409471833751	0.180993009635062	0.498682495876353	0.766611471377253	0.00795884202438191	0.331537489905038	0.0165662553800876	0.112892754527823
OTU_33	0.489979122437269	0.398965882662638	0.1628108089771	0.000521857204926146	0.420483987794493	0.578607971511399	0.00302920185407141	0.296295838644081	0.806842081852775	0.0257531456090758	0.0100319967440563	0.0103054639013638	0.0331978803673518	0.386645005687883	0.343576500093306	0.0836173192941512	0.565590995729994	0.365032171828351	0.500857893337318	0.205045198309843	0.0970403729695419	0.0252257084821872	0.166699098139677	0.138546362712773	0.350274409325416	0.923827593219369	0.118578869797038	NA	0.0379288445370252	0.76698875855692	0.386539558486649	0.0117272309665222	0.75071431601716	0.0797897613189238	0.00844901409407806	0.131257784983096	0.490478351228079	0.283340846071372	0.151857819303494	0.404291252673429	1.44453512835874e-05	0.306577669652237	0.172559568392665	0.998391351891342	0.0132432871542563	0.358123773809728	0.0161285757025518	0.0385308661108483	0.0849500310573088	0.903582992333583	0.183714560158237	9.42420380645181e-05	0.899043077798755	0.0739418990334593	0.882115747630305
OTU_18	0.0140642367903732	0.0747372458245208	0.405010399092729	0.00124228575713548	0.0228772279992877	0.237257918467107	0.165768500750027	9.41480693537056e-05	0.243571599711341	0.00656255066335953	0.0946535777485265	0.871735612484146	0.113717414443165	0.293010907926183	8.37874637524827e-05	0.668443242166944	5.77616696961769e-05	0.00281591972557149	0.0343522282351656	0.503583402540711	0.403386941543002	0.239816939025829	0.569883030165816	0.653834133302351	0.849255205413361	0.0692065044693682	0.901542800594494	0.0379288445370252	NA	0.384206852471146	0.397064000049018	0.0264695543413804	0.53876265043964	0.569622147659538	0.189905329476495	0.30968043903016	0.932498629640323	0.151989064041143	0.608152267048105	0.52243426243776	0.0138306126594179	0.0579469274066098	0.0485260107872834	0.352618606199377	0.337039166235427	0.32363814238043	0.468027124633902	0.455247203064306	0.400659209292539	0.960811644374522	0.0756771835493055	0.0183794795246768	0.970297719184807	0.262132143759953	0.900253452534251
OTU_6	0.2664212979566	0.426983150140594	0.638621522750204	0.683364744070585	0.900733427949317	0.411603787215813	0.280811440839357	0.864963114059305	0.782925961182189	0.498715942379701	0.551467940687001	0.787819434293833	0.0404954066249541	0.722118678633346	0.963322539711704	0.295943446608386	0.0898335160409771	0.0503056791753247	0.284347036840012	0.95675916003378	0.483153374375924	0.0125763495203373	0.283864385971152	0.38890485276881	0.335335847531149	0.375331205639719	0.156198314762072	0.76698875855692	0.384206852471146	NA	0.813108331971135	0.00839840549781501	0.598838798807538	0.0128971636512847	0.0267423480265299	0.191588767196767	0.219938770253838	0.661257643926848	0.211070760266683	0.397850785561528	0.431275337140439	0.797168505836167	0.21596878919268	0.341527068072832	0.614678756398943	0.447811571170162	0.184062615340522	0.245956538981595	0.786219490050371	0.47426217578057	0.965770592999765	0.808823034791729	0.0280946527729828	0.984941586046851	0.0274418861197854
OTU_26	0.300906407913045	0.162898796449884	0.0842658043948203	0.0201242528721539	0.647018719282448	0.443185651431148	0.000512775728876091	0.126901121010623	0.462677391482412	0.648975336798174	0.461683586277813	0.00357600642550127	0.00950860724636104	0.337940738838439	0.865562539802976	0.665816411299492	0.991068653412306	0.772392703370763	0.199310511197012	0.173597314727946	0.544046951223548	0.198287526058155	0.254483614910617	0.364064995805457	0.964177614457816	0.756079070726713	0.0406919118022138	0.386539558486649	0.397064000049018	0.813108331971135	NA	0.081348049522338	0.853689233269386	0.00762930314169319	0.158184194090748	0.812854051398646	0.0174325713432415	0.818814555465681	0.699288995865814	0.493363479291011	0.918589671904196	0.0970622285191096	0.655370785109882	0.966721670625847	0.487841550687276	0.920744051871216	0.291238186974176	0.984307166426988	0.775624483158444	0.169967336791793	0.98095045794476	0.720261251740473	0.688839029739075	0.859383913691054	0.684678951136074
OTU_24	0.53035380709937	0.412481385636979	0.954491418561848	0.688951859041374	0.0254598188803365	0.187999768053236	0.241226558727469	0.603927171808844	0.879999201346625	0.398897439536809	0.922172330481856	0.679493055569087	0.0202765271594574	0.141785013055556	0.446998992526473	0.852665319748356	0.22997778763099	0.279405428252058	0.0786977877370774	0.375905830089494	0.753646336576908	0.314973323562256	0.324387195710774	0.0576483829213985	0.114213902323002	0.536236699001989	0.0648671647067289	0.0117272309665222	0.0264695543413804	0.00839840549781501	0.081348049522338	NA	0.931297491224461	0.474749771209578	0.0173969889319494	0.112629557583673	0.54452576875334	0.350058174199234	0.716430574444552	0.217989557361596	0.489135905005387	0.576652698687788	0.0902220651802474	0.443590524482432	0.000943870507051914	0.915529545941791	0.127765996104696	0.0758525707603135	0.822264336095269	0.178220042139727	0.370707742881188	0.0225527410877984	0.262824487125249	0.335031962940798	0.744859848991424
OTU_101	0.234922207541059	0.117435906712705	0.103727035192286	0.903887059622541	0.154593227631415	0.141320740654542	0.66754994897794	0.366368567910602	0.752619546281704	0.534801950104691	0.313147280946524	0.979865646568524	0.150556064198502	0.289699255208913	0.702165885409209	0.0489720829954976	0.99553142610442	0.220977239587594	0.0746986149496749	0.743507135388571	0.763253250624158	0.0395903988936537	0.225763784870502	0.0439559919824499	0.357211418502524	0.546628266533309	0.360598219217087	0.75071431601716	0.53876265043964	0.598838798807538	0.853689233269386	0.931297491224461	NA	0.0267010050769647	0.0777707296368482	0.124190951559634	0.018147427257011	0.128641242522935	0.148120838249544	0.0595317238814932	0.097965770167121	0.278212681184897	0.0784329541767004	0.145659487243433	0.680795419519975	0.888388584840828	0.873176851032116	0.191100844571	0.809253358669601	0.0266896449769156	0.0934084800269712	0.120727573710738	0.316559628679566	0.495520111728566	0.0564729739466903
OTU_538	0.486215557267541	0.342032238711592	0.700315649490184	0.03650314052084	0.0195704936091756	0.999178765628622	0.000371688291959327	0.992795449447765	0.387924113622471	0.1267779062954	0.0215089047948211	0.330747679996589	0.00537539559779443	0.616065306281185	0.516109028817963	0.641046821479463	0.15147374709959	0.455237828253663	0.683193265652603	0.490793283420861	0.00536722344710783	0	0.415864792431653	0.683446635406234	0.945957013364263	0.144909064844998	1.80239988689657e-06	0.0797897613189238	0.569622147659538	0.0128971636512847	0.00762930314169319	0.474749771209578	0.0267010050769647	NA	1.14529555310661e-05	0.135917761767882	0.0110880161029476	0.668826719812474	0.0459389534186214	0.00880613564456789	0.237800203481794	0.540857768793277	0.228833698977459	0.18052075723755	0.102804240925948	0.358906273515574	0.793279201544242	0.876740756668424	0.461375518832702	0.562668871050607	0.322462451511379	0.0503022886200108	0.0483944438899495	0.746591667465597	0.111189437054444
OTU_43	0.503400934547161	0.758495549919509	0.386613806903845	0.00323203602712385	0.0852511447333169	0.946973260354154	0.00181692669738287	0.576253140791599	0.694301255278242	0.878620457291846	0.0360032084959223	0.00534272159827864	0.0750588856784078	0.00172386316245277	0.361454518292981	0.887662226916879	0.752156869008515	0.0624152875428443	0.862249914330675	0.566973296997237	0.0491351941026685	5.78403448847631e-06	0.88069780188001	0.37143978894322	0.76285272784402	0.623144050486368	0.000150382772171165	0.00844901409407806	0.189905329476495	0.0267423480265299	0.158184194090748	0.0173969889319494	0.0777707296368482	1.14529555310661e-05	NA	0.055740602055943	0.482856111796827	0.286071982802083	0.64484720933489	0.196999737934998	0.322704621714541	0.595482027571827	0.0756088929910712	0.964203768752167	0.033933384050983	0.401567608659906	0.34928048435545	0.0202982284208133	0.454670176920352	0.908522056315527	0.101557464735904	0.0138214349980104	0.454204243616199	0.767735301662045	0.106299300391972
OTU_62	0.437894111706771	0.234432521940956	0.314356063899375	0.249266994174397	0.260916375817204	0.575163827528055	0.501240307986895	0.745866343779631	0.155312112141504	0.949635010521735	0.757995797479732	0.870425965097291	0.867413457258631	0.762025784728061	0.348340277783359	0.440610200033432	0.842233840927016	0.0716054794785979	0.145732849832937	0.0631670450571882	0.770770875014135	0.583375546063816	0.631089207513084	0.604167174687739	0.320323721206761	0.428607466503349	0.192636507610888	0.131257784983096	0.30968043903016	0.191588767196767	0.812854051398646	0.112629557583673	0.124190951559634	0.135917761767882	0.055740602055943	NA	0.0753113096195133	0.832088407727769	0.91370977630043	0.616685849296843	0.273362757101658	0.800843008069322	0.120925262206986	0.592803435688429	0.423902567354759	0.297688869650287	0.460676417454345	NA	0.219344373233863	0.694956247792734	0.61981090941807	NA	0.898959408436235	0.981037378960432	0.676919751884519
OTU_25	0.481554423963576	0.46118331500476	0.541215765644756	0.537218653744506	0.00366028522005046	0.575136967632115	0.0481047344446301	0.509432397149393	0.515033463874638	0.40097103541091	0.59242935432273	0.169665838052298	0.0166430264405117	0.342518733902028	0.687267208733912	0.0371035276067757	0.900596072073741	0.632807564069006	0.359486950721239	0.587673235310397	0.629580505331843	0.175650291704902	0.292170144273782	0.340324012788684	0.466721863239854	0.988110092325756	0.455176936431999	0.490478351228079	0.932498629640323	0.219938770253838	0.0174325713432415	0.54452576875334	0.018147427257011	0.0110880161029476	0.482856111796827	0.0753113096195133	NA	0.770301334486137	0.437893446952248	0.151035414443178	0.0474929019436054	0.147868687637781	0.741013081497634	0.689305304730566	0.846129040270448	0.77710507862213	0.33053658150815	0.272734096119573	0.0160874076727249	0.534190491914175	0.341256335442868	0.440822099154306	0.373081224720583	0.618540470240198	0.250550640029687
OTU_64	0.0779900036821379	0.0178794139978846	0.0340164684909499	0.354856273898537	0.210887331894713	0.00534810392634588	0.23038521481429	0.780075926383345	0.0864076260836009	0.582691561446925	0.630560586833736	0.718510201698523	0.311267580453327	0.352196756526225	0.807550030048182	0.324304443128944	0.855046745650764	0.14495769927239	0.165339688143804	0.806436849171658	0.628649699458665	0.560017147587703	0.439098055398468	0.347174915503128	0.998211174734863	0.0912446701570282	0.928272757762119	0.283340846071372	0.151989064041143	0.661257643926848	0.818814555465681	0.350058174199234	0.128641242522935	0.668826719812474	0.286071982802083	0.832088407727769	0.770301334486137	NA	0.539947291468789	0.947241742706958	0.912730061301914	0.267850750551289	0.167084527764386	0.498659816339444	0.193184550023724	NA	0.982384525860023	0.113545850604852	0.0717621583917554	0.319526321218093	0.0132148849120464	0.00473729909167497	0.300821997529676	0.276590220552169	0.658698172413264
OTU_29	0.127001027722157	0.191874073736314	0.390137455306808	0.448216051283179	0.6258548575098	0.206567468933115	0.257264305002375	0.193088656037156	0.929040327251109	0.273705631649664	0.0290366256795274	0.225216942045192	0.962083868215232	0.0796443593861085	0.970674492607845	0.978265566893067	0.997591764528325	0.469031235430132	0.698830226279281	0.764704630528986	0.0611239608523793	0.0984912703492968	0.996469644626464	0.557008826289241	0.0922680844192434	0.577685699641828	0.493623368822445	0.151857819303494	0.608152267048105	0.211070760266683	0.699288995865814	0.716430574444552	0.148120838249544	0.0459389534186214	0.64484720933489	0.91370977630043	0.437893446952248	0.539947291468789	NA	0.0608626359969595	0.972796668577601	0.776972894321581	0.0589403086158784	0.644286365201766	0.832112177101772	0.869991160114159	0.00831835660280689	0.858926520648504	0.0663234853663666	0.480687282460881	0.465034107745116	0.84917265075206	0.150824838429526	0.760319990645717	0.890785282674242
OTU_13	0.759218264160646	0.991828460459301	0.801364688179807	0.613663627329251	0.495057147149138	0.621845458147541	0.770644535004931	0.044903986463301	0.762150165686049	0.793758315408819	0.372425782746802	0.822132559219338	0.0126001483198614	0.0910330899312313	0.0282836299943268	0.756713594259117	0.792687191894601	0.876063497742978	0.00403028422505303	0.702638860404001	0.198504234972101	0.0102140751337034	0.872293684972106	0.855618356407916	0.384016967075308	0.328031972410755	0.281103122636699	0.404291252673429	0.52243426243776	0.397850785561528	0.493363479291011	0.217989557361596	0.0595317238814932	0.00880613564456789	0.196999737934998	0.616685849296843	0.151035414443178	0.947241742706958	0.0608626359969595	NA	0.167419295813153	0.158329341676146	0.137137135758253	0.986216605008993	0.316085680684849	0.203323098465519	0.353549260865156	0.832599939132792	0.774835238598088	0.537525210207843	0.800856516511925	0.179352715755919	0.867429810609123	0.783243777129741	0.263451252935789
OTU_7	0.501224511529078	0.579968984837437	0.939220003381787	0.69689080044619	0.0158550847768253	0.0824198789026633	0.248271431744837	0.0171417275743693	0.256362535496776	0.1897445654258	0.56900819934913	0.389487161070905	0.0213960163656555	0.0280221360382429	0.0833192626351917	0.00615081902947012	0.279514925631187	0.640339291388537	0.00472374406550524	0.644613519859102	0.22588254394614	0.322617202452146	0.13629013211801	0.537383504716499	0.123455548704822	0.954237344758109	0.195715684680904	1.44453512835874e-05	0.0138306126594179	0.431275337140439	0.918589671904196	0.489135905005387	0.097965770167121	0.237800203481794	0.322704621714541	0.273362757101658	0.0474929019436054	0.912730061301914	0.972796668577601	0.167419295813153	NA	0.0602487065372297	0.313887035261436	0.654972457176717	0.346263306818246	0.505924339120602	0.857114643804699	0.779650861444856	0.717643892466493	0.712662202741611	0.194845445438761	0.0707882797047483	0.47163315041533	0.204485712276179	0.940932507221502
OTU_92	0.242000355004108	0.717389730086576	0.850993341545474	0.00247324715171393	0.922548043387315	0.976136678217813	0.652713614242045	0.00256508251840515	0.483713838931151	0.438032388261961	0.190993312626666	0.829903806365846	0.525131875791943	0.45558666224859	0.0726302784069723	0.037038471555628	0.00887537475492461	0.142481306811619	0.222171133402672	0.036237202001292	0.348842095720652	0.243146050906891	0.192230882445763	0.244994325392708	0.938625155008767	0.651953217681034	0.777123701747052	0.306577669652237	0.0579469274066098	0.797168505836167	0.0970622285191096	0.576652698687788	0.278212681184897	0.540857768793277	0.595482027571827	0.800843008069322	0.147868687637781	0.267850750551289	0.776972894321581	0.158329341676146	0.0602487065372297	NA	0.105160456993406	0.280554546598709	0.484983584778398	0.622294021045728	NA	0.502330060552723	0.161253732065995	0.0198255214390035	0.842985375055709	0.054321085614133	0.948490819497299	0.304572801660056	0.826121962027446
OTU_8	0.823906734922732	0.743206302069455	0.701059980903902	0.909728907285716	0.277523384453215	0.049798322873446	0.665055058741784	0.811841959834394	0.113758632889117	0.223391149187597	0.173401070853565	0.775148083932407	0.0735796866261702	0.205155435224856	0.41724119439721	0.00374967845638396	0.134387119722823	0.700230211504038	0.0948486473159753	0.126282687600068	0.0886389631856335	0.0574197619091228	0.680867515055586	0.985264713110941	0.156699583222767	0.19196515968115	0.499570621193877	0.172559568392665	0.0485260107872834	0.21596878919268	0.655370785109882	0.0902220651802474	0.0784329541767004	0.228833698977459	0.0756088929910712	0.120925262206986	0.741013081497634	0.167084527764386	0.0589403086158784	0.137137135758253	0.313887035261436	0.105160456993406	NA	0.125463574765655	0.0104836814788911	0.799365156500191	0.0709353903969761	0.525393648101447	0.900611202299383	0.765661962100965	0.865021678595755	0.136975030958949	0.816839734488314	0.0699510591631332	0.0821071399612925
OTU_32	0.7351146830547	0.909256583949529	0.803576860564285	0.837004410872629	0.0651027773589692	0.256260088944636	0.344421943031718	0.937431543898087	0.832921257679473	0.425977541434307	0.920639889355899	0.787239280382807	0.204831351757084	0.983170806109755	0.167798081159123	0.413530929394638	0.684181958374423	0.918542057362477	0.574516599144707	0.96867885785383	0.0397533016710603	0.180329900578653	0.910354223977715	0.661312363168205	0.231025510425795	0.963462134719344	0.234932370665355	0.998391351891342	0.352618606199377	0.341527068072832	0.966721670625847	0.443590524482432	0.145659487243433	0.18052075723755	0.964203768752167	0.592803435688429	0.689305304730566	0.498659816339444	0.644286365201766	0.986216605008993	0.654972457176717	0.280554546598709	0.125463574765655	NA	0.992506734610824	0.47931272369653	0.0687508414964626	0.282597903899525	0.254087708854925	0.478058887764951	0.402631116891091	0.627186232529116	0.0153988718361853	0.737013066315714	0.439856328695035
OTU_28	0.391474930892765	0.186740188080419	0.0908494111921467	0.529821624695288	0.826784389901038	0.376247009355042	0.254511949949958	0.349237093342861	0.627713493707004	0.901701312286695	0.221292310005592	0.639636940373941	0.430263920043324	0.72993894831328	0.561381770965304	0.416482033485071	0.637575158338286	0.258500639320513	0.0611985738687499	0.965322741564407	0.152139875130168	0.00548903956614488	0.421040324424121	0.101879358576306	0.1400815913016	0.668348539120411	0.16292226863102	0.0132432871542563	0.337039166235427	0.614678756398943	0.487841550687276	0.000943870507051914	0.680795419519975	0.102804240925948	0.033933384050983	0.423902567354759	0.846129040270448	0.193184550023724	0.832112177101772	0.316085680684849	0.346263306818246	0.484983584778398	0.0104836814788911	0.992506734610824	NA	0.50612280326845	0.155623110710001	0.00826667677691595	0.291738162422961	0.848527049527371	0.0454042085854935	0.00209365077255974	0.0819700667608829	0.487234249849493	0.608323982072939
OTU_68	0.966054294329144	0.331743357633028	0.362033837644762	0.535769378426525	0.758565855181917	0.9708333602188	0.318526417291298	0.403106052788317	0.365966910541367	0.578543761376869	0.361493001910201	0.207616577046574	0.916542356770619	0.198643690389114	0.0968378872895974	0.825052532986271	0.918606560260026	0.599861405242755	0.197867394503599	0.700766369457331	0.32423185050366	0.239378905893639	0.647039700756156	0.40473646222597	0.0804329874974479	0.92839339137317	0.646059564511293	0.358123773809728	0.32363814238043	0.447811571170162	0.920744051871216	0.915529545941791	0.888388584840828	0.358906273515574	0.401567608659906	0.297688869650287	0.77710507862213	NA	0.869991160114159	0.203323098465519	0.505924339120602	0.622294021045728	0.799365156500191	0.47931272369653	0.50612280326845	NA	0.638288810854774	0.531920108432774	0.64763212583788	0.442320197336499	0.401586923599315	0.488547808954745	0.163028659039839	0.886098225426116	0.312038630715337
OTU_397	0.565689283724906	0.967520211305394	0.903488112624595	0.263550614833467	0.59222426754539	0.226812076611163	0.420290560542824	0.32628889670545	0.59020470076817	0.386666721446062	0.315502920699707	0.938207190181128	0.280065387019621	0.645639399603356	0.992131451618306	0.513283330228548	0.100682008993194	0.702864826418325	0.487902369258857	0.593215929461726	0.121715601667835	0.756109600103091	0.987697883675364	0.458636520482103	0.473193265630755	0.293411478602438	0.969746955193484	0.0161285757025518	0.468027124633902	0.184062615340522	0.291238186974176	0.127765996104696	0.873176851032116	0.793279201544242	0.34928048435545	0.460676417454345	0.33053658150815	0.982384525860023	0.00831835660280689	0.353549260865156	0.857114643804699	NA	0.0709353903969761	0.0687508414964626	0.155623110710001	0.638288810854774	NA	0.152642227207287	0.967732594182557	0.0878168655641252	0.842569053028438	0.320926175111585	0.516050081358225	0.932889556742774	0.6323398456846
OTU_93	0.35936501394638	0.142606845304475	0.456967628527546	0.0453826748191906	0.0811308625122102	0.841299586210708	0.604354271660856	0.741749751402446	0.770088140921336	NA	0.961072669618821	0.807936967270324	0.0930666516938952	0.292590629717858	0.852052156360831	0.0330426217688089	0.797331349945201	0.80791023856324	0.112433444507122	NA	0.0303143738178209	0.906899998009343	0.919723573582676	0.434122077067445	0.145092596760573	0.00193777079969903	0.837409471833751	0.0385308661108483	0.455247203064306	0.245956538981595	0.984307166426988	0.0758525707603135	0.191100844571	0.876740756668424	0.0202982284208133	NA	0.272734096119573	0.113545850604852	0.858926520648504	0.832599939132792	0.779650861444856	0.502330060552723	0.525393648101447	0.282597903899525	0.00826667677691595	0.531920108432774	0.152642227207287	NA	0.342695767636253	0.40550526240816	0.0338971556310943	0.0608550472740963	0.549593589026603	0.783840564409008	0.935240618129438
OTU_88	0.598623772703354	0.721617533656485	0.715540959606228	0.0438952464014384	0.459256644627659	0.432465261113265	0.0738526630012803	0.959640281050653	0.815608292525983	0.210337739455474	0.340464436771018	0.211242766360169	0.477568496949186	0.687739324011355	0.78807325369576	0.676323603619911	0.580823636086838	0.777004357768452	0.370336817983721	0.579187476442569	0.646701986282773	0.741856326259053	0.766836895266245	0.751133676769185	0.84313045556758	0.00551990330617746	0.180993009635062	0.0849500310573088	0.400659209292539	0.786219490050371	0.775624483158444	0.822264336095269	0.809253358669601	0.461375518832702	0.454670176920352	0.219344373233863	0.0160874076727249	0.0717621583917554	0.0663234853663666	0.774835238598088	0.717643892466493	0.161253732065995	0.900611202299383	0.254087708854925	0.291738162422961	0.64763212583788	0.967732594182557	0.342695767636253	NA	0.46217018298625	0.64967392238994	0.608050886785537	0.16657225619368	0.634835960139196	0.0910214978450359
OTU_51	0.058291501116531	0.00769442839079337	0.00125311967802855	0.0284620846938561	0.579256581991862	0.0659233942535455	0.0753944417179115	0.722002849706165	0.351826227015823	0.964118098692284	0.703677279429117	0.212809246845852	0.597845984972581	0.883858638915842	0.954470705203945	0.269428681945285	0.267118119891121	0.931242752773501	0.930969423790982	0.979871680339233	0.556716724051517	0.512016595497191	0.662045214364987	0.914089812270598	0.667795673650637	0.377909411630417	0.498682495876353	0.903582992333583	0.960811644374522	0.47426217578057	0.169967336791793	0.178220042139727	0.0266896449769156	0.562668871050607	0.908522056315527	0.694956247792734	0.534190491914175	0.319526321218093	0.480687282460881	0.537525210207843	0.712662202741611	0.0198255214390035	0.765661962100965	0.478058887764951	0.848527049527371	0.442320197336499	0.0878168655641252	0.40550526240816	0.46217018298625	NA	0.337867655374181	0.836981935236753	0.453425377923303	0.418045871836296	0.0758667620720885
OTU_36	0.00849551534531168	0.0123230032778485	0.102410789105298	0.502419790847526	0.0660874349704736	0.297215449978173	0.333052007665023	0.542864469073069	0.557913778221494	0.346616671378962	0.415454642225667	0.168916580143927	0.196868279284644	0.0825789016015674	0.556380177899633	0.429008415994061	0.0134757036606652	0.0818102050769425	0.018768374645834	NA	0.154182522768985	0.565253745162276	0.718185586093546	0.127587825051288	0.0965995065593854	0.0859342296391636	0.766611471377253	0.183714560158237	0.0756771835493055	0.965770592999765	0.98095045794476	0.370707742881188	0.0934084800269712	0.322462451511379	0.101557464735904	0.61981090941807	0.341256335442868	0.0132148849120464	0.465034107745116	0.800856516511925	0.194845445438761	0.842985375055709	0.865021678595755	0.402631116891091	0.0454042085854935	0.401586923599315	0.842569053028438	0.0338971556310943	0.64967392238994	0.337867655374181	NA	0.00292088048837602	0.112536447296288	0.527670059343295	0.833588440169792
OTU_34	0.00200466381122677	0.00136639334662503	0.109989802254462	0.352511761809679	3.0066239820048e-05	0.785677987665735	0.181030078705881	0.0597224077817626	NA	NA	0.296433914718959	0.45512229184562	2.34696571825843e-05	0.175796186149446	0.25132938174372	0.0291107148364014	0.290713807584434	0.250907000181178	0.00415815571015843	NA	0.111536443649716	0.0465029964153354	0.0171244833854245	0.294567487896472	0.101470530483947	0.747788295544871	0.00795884202438191	9.42420380645181e-05	0.0183794795246768	0.808823034791729	0.720261251740473	0.0225527410877984	0.120727573710738	0.0503022886200108	0.0138214349980104	NA	0.440822099154306	0.00473729909167497	0.84917265075206	0.179352715755919	0.0707882797047483	0.054321085614133	0.136975030958949	0.627186232529116	0.00209365077255974	0.488547808954745	0.320926175111585	0.0608550472740963	0.608050886785537	0.836981935236753	0.00292088048837602	NA	0.00646169566081256	0.0148959788939962	0.366555332714583
OTU_3	1.41835314486638e-05	0.000428527369130904	0.0101494723888407	0.252306602245814	0.0587914290336364	0.0712363663129207	0.14598392433153	0.958997504031237	0.573524975994984	0.645856429816347	0.184989070576349	0.234060204321691	0.0693233797892256	0.723192635780106	0.912484700257977	0.0481998367433814	0.84592952429878	0.297995559565676	0.00327442681754841	0.767623920068903	0.643216130447712	0.173868151946077	0.323151351977951	0.488220570661592	0.0557574705625294	0.625857119904954	0.331537489905038	0.899043077798755	0.970297719184807	0.0280946527729828	0.688839029739075	0.262824487125249	0.316559628679566	0.0483944438899495	0.454204243616199	0.898959408436235	0.373081224720583	0.300821997529676	0.150824838429526	0.867429810609123	0.47163315041533	0.948490819497299	0.816839734488314	0.0153988718361853	0.0819700667608829	0.163028659039839	0.516050081358225	0.549593589026603	0.16657225619368	0.453425377923303	0.112536447296288	0.00646169566081256	NA	0.00535024788422689	0.0493084828474453
OTU_22	0.123052612632478	0.214170599895415	0.498222097550354	0.936461182297094	0.0238065430530248	0.0376170391085204	0.384445884365074	0.90886023516442	0.533900325152787	0.039465757280903	0.441099528346323	0.219706803064955	0.00636835171554351	0.816223288985634	0.895823062795386	0.0822627471044295	0.848701493264206	0.323974261958974	0.121295589563265	0.339441520044653	0.892544382804452	0.45933266428592	0.00259015936073625	0.503143337076302	0.206154477216819	0.646343931082859	0.0165662553800876	0.0739418990334593	0.262132143759953	0.984941586046851	0.859383913691054	0.335031962940798	0.495520111728566	0.746591667465597	0.767735301662045	0.981037378960432	0.618540470240198	0.276590220552169	0.760319990645717	0.783243777129741	0.204485712276179	0.304572801660056	0.0699510591631332	0.737013066315714	0.487234249849493	0.886098225426116	0.932889556742774	0.783840564409008	0.634835960139196	0.418045871836296	0.527670059343295	0.0148959788939962	0.00535024788422689	NA	0.977965190099167
OTU_44	0.190230802830018	0.901681281104312	0.390093545691264	0.0600784766478748	0.93746224136975	0.231346012155413	0.0164783636979418	0.215928975995309	0.337332153822313	NA	0.255820670718304	0.0442200582113923	0.496680658119799	0.697832136217096	0.145510618220024	0.643557093981381	0.163972314731987	0.304947430893396	0.515614860880953	NA	0.607368581963925	0.11459696934954	0.930222720608884	0.934410939907637	0.403750750367771	0.0225168212729636	0.112892754527823	0.882115747630305	0.900253452534251	0.0274418861197854	0.684678951136074	0.744859848991424	0.0564729739466903	0.111189437054444	0.106299300391972	0.676919751884519	0.250550640029687	0.658698172413264	0.890785282674242	0.263451252935789	0.940932507221502	0.826121962027446	0.0821071399612925	0.439856328695035	0.608323982072939	0.312038630715337	0.6323398456846	0.935240618129438	0.0910214978450359	0.0758667620720885	0.833588440169792	0.366555332714583	0.0493084828474453	0.977965190099167	NA
