	Richness	Shannon.effective	Simpson.effective	OTU_1	OTU_5	OTU_4	OTU_2	OTU_41	OTU_31	OTU_39	OTU_23	OTU_9	OTU_20	OTU_17	OTU_12	OTU_10	OTU_19	OTU_11	OTU_57	OTU_54	OTU_46	OTU_14	OTU_30	OTU_15	OTU_69	OTU_16	OTU_67	OTU_33	OTU_18	OTU_6	OTU_26	OTU_24	OTU_101	OTU_538	OTU_43	OTU_62	OTU_25	OTU_64	OTU_29	OTU_13	OTU_7	OTU_92	OTU_8	OTU_32	OTU_28	OTU_68	OTU_397	OTU_93	OTU_88	OTU_51	OTU_36	OTU_34	OTU_3	OTU_22	OTU_44
OTU_17	-0.134061841498269	-0.0456411246240676	0.0682440234667087	-0.0202523388478391	0.138870645951296	0.0758572050401028	-0.161372671505563	0.210591679488449	-0.149770281773548	-0.0658074010721501	0.0749477680625834	-0.196979238942664	0.243011370464278	1	0.498219272806097	-0.255650074900638	-0.0898247408664588	0.366094852832881	0.209565525239618	-0.351546649966412	0.0292574870384973	0.178032324105428	-0.18867114648211	0.351821039426589	0.0307647225329912	-0.0270650215198421	0.217774872294102	0.166971498446478	0.205972223796502	0.0803899238934327	-0.209252612621204	-0.323618566414902	-0.467887720814628	0.116163377610943	0.539788756307195	-0.103496424158153	-0.316798083669694	0.225997129357842	0.401103707575554	-0.331649976185329	-0.531764161433876	0.22709533645648	0.304376869730584	-0.00650595939922774	-0.0743357504682124	-0.472839657691269	-0.15660199152915	0.271087174729286	-0.129755959180634	0.0450326654221621	-0.447004285631673	0.333818102178188	-0.0821937318562583	0.0684194781060317	0.109437508265854
OTU_12	-0.264435818550536	-0.124746671912629	0.0559586394173801	-0.385958489397487	0.120032064884526	0.109071155306669	-0.168595271485912	0.611881430538842	0.326718555373178	0.416857497457037	-0.0305173461351104	-0.165216808741157	0.253019500640373	0.498219272806097	1	0.112283563043509	0.49420303309641	0.68823131393085	0.219334866263661	-0.217757648634706	-0.0215505739261827	0.113498582977697	0.0647552052255774	-0.258605861363987	-0.119934918587333	-0.16412557988678	0.0721823778655904	0.182418491648417	0.664735712985018	0.0099157060358813	0.0335132608855082	-0.197655078331785	-0.123502091700796	-0.175293649187596	0.166828706444807	0.221336078641131	-0.101957541731387	0.0788519414971497	-0.00878592294583381	-0.430137978717888	-0.396699922081862	0.493935198435343	-0.192062263317122	0.425579049976537	-0.119364348108456	0.501310320502012	0.00304173312901191	-0.0989548868064906	0.0869879489529842	-0.0303621931225337	0.212082162797187	0.501672049492224	0.031065902477972	0.0512497765651175	0.526303835473066
OTU_10	-0.270242784698944	-0.327940471774934	-0.292285748961952	-0.238780922067859	0.382495665594511	0.468921463856024	-0.0653119283669667	0.205059397687543	0.24752377649026	0.222801691681302	-0.102908932591228	-0.107259893892977	0.292928530986559	-0.255650074900638	0.112283563043509	1	0.169742482547466	0.106659210109924	0.15815173322731	0.229902808285517	0.035733927878385	0.147337897990414	0.248514560583966	-0.219443210135036	0.283668884999402	-0.252994238434052	-0.12566269198774	0.237608059379761	0.0596255460976311	-0.171700941288349	-0.0695191423150476	-0.0330791221623457	-0.434618350293783	0.0842657444642227	0.0202815472984133	-0.165143520132041	-0.382251205579081	0.205537640843064	-0.00485374320748748	-0.0474925318422045	-0.481062445283979	0.457506580470261	-0.490574245399725	-0.174958139179197	-0.128739780747597	-0.050018574550588	-0.155287324175714	0.455738042798277	-0.094314595233613	-0.266848837409835	-0.177639843070453	0.428131907303048	-0.346530129226605	-0.387939011240531	-0.110252495340676
OTU_19	-0.48348856395211	-0.351323428278859	-0.255460277898806	-0.37220496128131	0.0884807669711736	0.140848149191376	0.300509928362799	0.462472780671411	0.188141616471542	0.204207861184963	-0.074762593531314	0.235637488011917	-0.225214965103662	-0.0898247408664588	0.49420303309641	0.169742482547466	1	0.579502797908498	0.453439370367658	-0.34140901124862	-0.0194361093470364	-0.300999773058824	0.396646795678983	-0.0197582418941875	-0.0952899027961283	-0.449229046259635	-0.570562315711233	0.0975798767243728	0.618669002221477	-0.339401813801886	-0.00221653004639091	-0.318031881031282	0.00152375654934614	-0.302018597460533	-0.0562186453695621	0.056228908926191	0.0307359793731764	0.0516153200810238	-0.000792404178004324	0.055358431180707	-0.269484300211396	0.582459033893093	-0.39088498960667	-0.13871802310085	0.0990574300632503	-0.0288858673031317	-0.58126522908459	-0.0725095269547532	0.155165795505367	-0.388581004072195	-0.687550469948921	0.263515059045122	0.0509810389138757	-0.0617935558598026	-0.365426657408969
OTU_11	-0.181236994938615	0.0261974730794481	0.252310740632741	-0.43997392147576	0.171576851491452	-0.206155266194555	0.0230949035993429	0.505898339483874	-0.121024764220605	0.0759766601215444	-0.198524298593394	-0.207825461743884	0.0851023536173435	0.366094852832881	0.68823131393085	0.106659210109924	0.579502797908498	1	0.0630910342725126	-0.33293811007177	0.0119425714100961	0.0337192880084219	0.112474527482037	0.35663607257724	0.100917511357417	-0.391349136171538	0.0320844656467323	0.174588876711149	0.543203980684814	-0.443235367570751	-0.0654202410298817	-0.269543380023061	0.401499007494711	-0.177043648779967	0.350364325698282	0.625503036207435	0.134464533822575	-0.381388569735779	0.182311615312374	0.0353014401199301	-0.114615335315382	0.412721319858704	0.0975327915580505	-0.0289088291380711	-0.229922770263412	0.160742313322031	-0.138457105459029	0.0715667418566696	-0.0833329519032168	0.0337832492161067	-0.448006150667811	0.30486838222192	0.244918598326412	0.348310214792695	0.308600514406933
OTU_57	-0.515390546163195	-0.439451937494002	-0.394469969102516	0.0710874617804702	0.328163077168411	0.423727571178674	0.390885434217669	0.367547877448557	0.116124239846146	0.0717992990784023	0.0463877103237028	0.305222559063438	0.273309896562453	0.209565525239618	0.219334866263661	0.15815173322731	0.453439370367658	0.0630910342725126	1	-0.343126559398235	-0.0131863752338106	-0.239084689860396	0.238337347921828	-0.0579289028942777	0.595031676168053	-0.469945004407687	-0.320011695904872	0.100648066266217	0.31270906722838	0.192031466755632	0.215920654034261	-0.344243250398075	-0.473378043342871	-0.0791463938140346	0.0266097045787263	-0.346829707167462	-0.195676537150885	0.306495684281298	0.0780378679681902	-0.467628710370655	-0.509841903041809	0.293777730505417	-0.328017431068472	0.141836713770186	-0.329422719916765	-0.31838750501917	-0.19423255372728	0.37617704118995	0.240137439066579	-0.0244878538115978	-0.57899263497455	0.586006938715651	-0.536126990810748	-0.378617431392523	-0.175496903907186
OTU_54	-0.143425108384255	-0.476616732922644	-0.456745561620922	0.326245930208413	0.108742353093923	0.165751140010484	-0.0119390030373396	-0.32860672840959	0.635268272475112	0.349987189699721	0.0225507393675032	0.210501372871716	0.0198160415318064	-0.351546649966412	-0.217757648634706	0.229902808285517	-0.34140901124862	-0.33293811007177	-0.343126559398235	1	-0.709463470816143	0.0308344783623675	0.0410801436321174	-0.00730961263281933	0.108578916157266	-0.231581863440593	0.165993888702894	-0.313616702756956	-0.158835495703019	-0.0197749723068149	0.385366299065243	-0.398492866642403	-0.13855942187139	-0.354295493349221	0.144612298354856	-0.576881275817636	-0.166064054407139	0.11477254565446	0.116820751334756	0.130267344734952	0.148709509436759	-0.840260152362701	-0.548427192436325	-0.0167077181666013	-0.0134085659499363	-0.149650796479195	-0.247088745172295	0	-0.288550013904809	0.0316122230307816	0	0	-0.356963766618052	-0.861188256528772	-1
OTU_46	0.171804869299507	0.105305164515945	0.107894200844114	-0.140709196098388	0.0284261435053732	-0.367700127459371	-0.369092886548315	-0.198314011953614	-0.476157317128718	-0.264907503759018	-0.17405173319295	0.161665923109709	0.24364816635496	0.0292574870384973	-0.0215505739261827	0.035733927878385	-0.0194361093470364	0.0119425714100961	-0.0131863752338106	-0.709463470816143	1	0.600748829679202	0.11983563084531	0.416234006783034	-0.194301170005688	0.062445054948069	0.253194461295564	0.339316513923133	-0.19240909495934	0.16192363323157	-0.136720767162886	0.0822522612350823	-0.140848269913883	0.572444333692157	0.397449813064529	0.181029831079174	-0.295275456994338	0.122345770129162	-0.554885748647646	-0.339341722491489	-0.345798353755764	-0.296811463471022	-0.454640257109781	-0.77719168855083	-0.388737077650488	-0.401459437081477	-0.699718276676363	0.541410860624478	-0.178062641294444	0.227135957983064	-0.43821383091585	0.400103324228877	0.125524055372319	0.0462691368207182	0.144507927094887
OTU_14	0.123663700219686	0.146261468880895	0.249311903717185	-0.437638978681701	0.165348923351713	-0.149813730986211	-0.638472312650002	-0.0615440857549816	-0.295880694873447	0.31492120907648	-0.598045313853899	-0.337291868902416	0.416224517633242	0.178032324105428	0.113498582977697	0.147337897990414	-0.300999773058824	0.0337192880084219	-0.239084689860396	0.0308344783623675	0.600748829679202	1	0.112014533150616	0.10387913898256	-0.0927029957887265	0.255477107670464	0.69044214422284	0.377854459172626	0.210431467321108	0.436164797806409	-0.237489591359009	-0.205045854290672	-0.575502953900195	0.982315205668589	0.669821843920298	-0.198043295572113	-0.440000146333802	-0.134855251656226	-0.370267781195833	-0.485724412397279	-0.239862228933318	0.348552584345548	-0.377290513513685	-0.379878303159046	-0.502322265546174	-0.409931134438211	0.10613769491596	0.0279451226743793	-0.119709309498765	0.210191402462613	-0.140827057966827	0.410182727934622	-0.275044045727098	-0.192433169708005	0.374095448003755
OTU_30	-0.197879955884281	-0.178791281643876	-0.102162993643383	-0.0462963068276233	0.262145158155621	-0.0332362935697888	0.0356473436593309	0.0308240403441685	0.301021502816906	0.121568005399179	-0.203638730106556	0.0498317524361022	-0.0398586636545241	-0.18867114648211	0.0647552052255774	0.248514560583966	0.396646795678983	0.112474527482037	0.238337347921828	0.0410801436321174	0.11983563084531	0.112014533150616	1	0.625957422006481	-0.00351396038559103	0.0431713610144181	0.0610797649484032	0.228989753597203	0.0965093520699632	-0.213968958587966	0.20749523250112	-0.232283556676918	0.377955110072077	0.174098727958393	-0.0263204667897296	-0.130088777939464	-0.271314503790782	0.194582603016807	-0.00108902589256636	-0.0331464180426052	-0.336126648375239	0.343845245163326	-0.100966795055506	-0.0410500298794771	-0.168390493976466	-0.13434095846295	-0.00475570627730893	0.0284882577572051	-0.0912625115541286	-0.134198247746944	-0.123200347801901	0.585720804022702	-0.239605381390126	-0.737867462754005	-0.024753331650406
