SampleID	MouseID	Age	Genotype	Age_Genotype	sex	Richness	Shannon.effective	Simpson.effective	OTU_1	OTU_5	OTU_4	OTU_2	OTU_41	OTU_31	OTU_39	OTU_23	OTU_9	OTU_20	OTU_40	OTU_17	OTU_12	OTU_10	OTU_19	OTU_11	OTU_57	OTU_60	OTU_54	OTU_46	OTU_14	OTU_30	OTU_15	OTU_69	OTU_16	OTU_67	OTU_33	OTU_18	OTU_6	OTU_157	OTU_112	OTU_26	OTU_24	OTU_101	OTU_538	OTU_126	OTU_125	OTU_43	OTU_62	OTU_25	OTU_45	OTU_272	OTU_64	OTU_132	OTU_81	OTU_29	OTU_21	OTU_13	OTU_56	OTU_106	OTU_49	OTU_99	OTU_7	OTU_42	OTU_55	OTU_122	OTU_92	OTU_8	OTU_66	OTU_97	OTU_124	OTU_152	OTU_65	OTU_61	OTU_116	OTU_195	OTU_115	OTU_113	OTU_519	OTU_180	OTU_79	OTU_32	OTU_138	OTU_70	OTU_1800	OTU_78	OTU_82	OTU_141	OTU_52	OTU_28	OTU_190	OTU_102	OTU_59	OTU_87	OTU_117	OTU_71	OTU_532	OTU_123	OTU_189	OTU_68	OTU_83	OTU_145	OTU_48	OTU_86	OTU_165	OTU_129	OTU_136	OTU_163	OTU_196	OTU_63	OTU_72	OTU_321	OTU_85	OTU_109	OTU_95	OTU_75	OTU_148	OTU_372	OTU_618	OTU_168	OTU_307	OTU_121	OTU_397	OTU_209	OTU_74	OTU_110	OTU_167	OTU_654	OTU_159	OTU_339	OTU_191	OTU_888	OTU_134	OTU_98	OTU_90	OTU_1988	OTU_93	OTU_164	OTU_77	OTU_149	OTU_88	OTU_279	OTU_111	OTU_1371	OTU_91	OTU_829	OTU_155	OTU_37	OTU_103	OTU_170	OTU_151	OTU_464	OTU_127	OTU_35	OTU_779	OTU_119	OTU_211	OTU_385	OTU_38	OTU_50	OTU_1851	OTU_137	OTU_375	OTU_47	OTU_140	OTU_94	OTU_51	OTU_399	OTU_100	OTU_169	OTU_135	OTU_179	OTU_84	OTU_146	OTU_1230	OTU_153	OTU_36	OTU_34	OTU_174	OTU_283	OTU_208	OTU_133	OTU_147	OTU_193	OTU_89	OTU_171	OTU_332	OTU_1690	OTU_173	OTU_506	OTU_184	OTU_139	OTU_3	OTU_53	OTU_22	OTU_358	OTU_281	OTU_105	OTU_114	OTU_73	OTU_80	OTU_424	OTU_27	OTU_156	OTU_96	OTU_58	OTU_355	OTU_166	OTU_384	OTU_455	OTU_150	OTU_44	OTU_161	OTU_108	OTU_183	OTU_143	OTU_230	OTU_220	OTU_158	OTU_938	OTU_182	OTU_120	OTU_505	OTU_118	OTU_200	OTU_404	OTU_177	OTU_547	OTU_233	OTU_154	OTU_444	OTU_274	OTU_210	OTU_76	OTU_682	OTU_128	OTU_188	OTU_199	OTU_192	OTU_318	OTU_1567	OTU_371	OTU_131	OTU_203	OTU_175	OTU_255	OTU_130	OTU_144	OTU_107	OTU_256	OTU_351	OTU_289
31.188.9	188	9	cre	9_cre	f	134	50.61	27.04	5.763810598	8.638669673	5.115558061	6.144306652	2.649379932	8.80777903	6.355693348	1.014656144	1.536076663	2.860766629	1.296505073	1.085118377	0.916009019	3.790868095	0.83145434	0.493235626	2.917136415	1.155580609	1.662908681	0.535512965	0.620067644	0.789177001	0.394588501	1.958850056	0.648252537	2.522547914	0.83145434	0.87373168	0.366403608	0.267756483	1.028748591	0.535512965	0.324126268	0.789177001	0.352311161	0.366403608	0.760992108	1.31059752	0.718714769	0.267756483	0.605975197	0.140924464	0.605975197	0.83145434	0.408680947	0.295941375	0.408680947	0.225479143	0.775084555	0.211386697	0.183201804	0.338218715	0.056369786	0.310033822	0.535512965	0.366403608	0.338218715	0.155016911	0.338218715	0.070462232	0.394588501	0.253664036	0.155016911	0.140924464	0.183201804	0.253664036	0.140924464	0.056369786	0.084554679	2.268883878	0.155016911	0.183201804	0.126832018	0.183201804	0.028184893	0.211386697	0.507328072	0.324126268	0.324126268	0.338218715	0.084554679	0.267756483	0.366403608	0.155016911	0.084554679	0.028184893	0.183201804	0.070462232	0.042277339	0.155016911	0.112739572	0.225479143	0.155016911	0.056369786	0.183201804	0.183201804	0.169109357	0.394588501	0.084554679	0.084554679	0.042277339	0.042277339	0.253664036	0.014092446	0.014092446	0.211386697	0.028184893	0.028184893	0.028184893	0.056369786	0.042277339	0.028184893	0.028184893	0.014092446	0.014092446	0.126832018	0.098647125	0.028184893	0.042277339	0.014092446	0.056369786	0.183201804	0.042277339	0.070462232	0.23957159	0.042277339	0.042277339	0.056369786	0.126832018	0.028184893	0.056369786	0.295941375	0.056369786	0.028184893	0.056369786	0.028184893	0.028184893	0.098647125	0.126832018	0.014092446	0.014092446	0.014092446	0.183201804	0.014092446	0.070462232	0.070462232	0.014092446	0.028184893	0.014092446	0.042277339	0.056369786	0.042277339	0.028184893	0.028184893	0.070462232	0.042277339	0.056369786	0.014092446	0.014092446	0.042277339	0.042277339	0.014092446	0.056369786	0.014092446	0.014092446	0.014092446	0.014092446	0.014092446	0.014092446	0.014092446	0.014092446	0.014092446	0.028184893	0.014092446	0.028184893	0.014092446	0.014092446	0.014092446	0.014092446	0.014092446	0.014092446	0.014092446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54.194.10	194	10	wt	10_wt	f	179	92.46	48.79	4.508196721	0.895168248	0.237273512	2.016824849	0.550043141	0.021570319	0.021570319	0.29119931	1.358930112	0.625539258	0.452976704	0.787316652	0.301984469	2.54529767	0.204918033	0.679465056	0.517687662	0.140207075	0	0.442191544	1.553062985	0.086281277	1.477566868	0.57161346	0.172562554	0.84124245	1.348144953	0.690250216	0.345125108	0	0.161777394	0.312769629	1.402070751	0.107851596	0.981449525	0	0.075496117	0.84124245	0.377480587	0.895168248	0.355910267	0.064710958	0.420621225	0.053925798	0.064710958	0.409836066	0.85202761	2.696289905	0.431406385	0.053925798	0.204918033	0.301984469	5.640638481	0	0.01078516	0.28041415	0.129421915	1.013805004	0.269628991	0.01078516	0.172562554	0.345125108	0	1.078515962	0.172562554	0.29119931	0.150992235	0.452976704	0.075496117	0.032355479	0.097066437	0.819672131	0	0.884383089	0.097066437	0.258843831	0.150992235	0.258843831	0.021570319	1.585418464	0.01078516	0.183347714	0.194132873	0.215703192	0.506902502	0.463761864	0.01078516	0.161777394	0.053925798	0.452976704	0.668679896	0.075496117	0.269628991	0.29119931	0	0.043140638	0.075496117	0	0.075496117	0.312769629	0.474547023	0.053925798	0.064710958	0.85202761	0.129421915	0.258843831	0.312769629	0.377480587	0.021570319	0.086281277	0.032355479	0.388265746	0.366695427	0	1.089301122	0.043140638	0.377480587	0	0	0.172562554	0.053925798	0	0.269628991	0.539257981	0.118636756	0.269628991	0.474547023	0.01078516	1.089301122	0.28041415	0.593183779	1.110871441	0.129421915	0.301984469	0.118636756	0.172562554	0.204918033	0.194132873	0.097066437	0.097066437	0.01078516	0.226488352	0.01078516	1.865832614	0	0.032355479	0.043140638	0.539257981	1.941328732	0.431406385	0.539257981	0.053925798	0.248058671	0.118636756	0.366695427	0.550043141	0.636324418	0.043140638	0.301984469	0.021570319	0.226488352	0.183347714	1.229508197	0.086281277	0	0.021570319	2.351164797	1.553062985	0.366695427	0.01078516	0.021570319	0.248058671	0.053925798	0.021570319	1.197152718	0	0	0	0.01078516	0.064710958	0.075496117	0.204918033	8.088869715	3.267903365	0.992234685	0.442191544	0.485332183	0.754961173	0.485332183	0.334339948	0.366695427	0.258843831	0.204918033	0.226488352	0.140207075	0.550043141	0.194132873	0.334339948	0.118636756	0.107851596	0.107851596	0.420621225	0.086281277	0.097066437	0.237273512	0.097066437	0.107851596	0.172562554	0.021570319	0.258843831	0.01078516	0.086281277	0.194132873	0.107851596	0.01078516	0.097066437	0.032355479	0.043140638	0.064710958	0.01078516	0.032355479	0.021570319	0.053925798	0.01078516	0.01078516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.194.5	194	5	wt	5_wt	f	168	92.13	56.82	2.601848682	0.912929362	1.15257332	2.122560767	0.296702043	0.42222983	0.159762638	0.296702043	0.627638936	0.684697022	0.376583362	0.159762638	0.285290426	2.282323405	0.445053064	0.479287915	0.661873788	0.079881319	0.148351021	0.673285405	0.581992468	0.399406596	2.008444597	0.547757617	0.022823234	0.285290426	1.049868766	0.513522766	0.969987447	0	0.125527787	0.251055575	1.506333447	2.430674427	0.536346	0	0.73034349	0.353760128	0.159762638	1.529156682	0.365171745	0.125527787	0.319525277	0.034234851	0.11411617	0.182585872	2.145384001	2.636083533	0.11411617	0	0.467876298	0.022823234	3.138194682	0	0	0.068469702	0.079881319	2.065502682	0.947164213	0.045646468	0.148351021	0.205409106	0.148351021	1.426452128	0.159762638	0.11411617	0.159762638	0.285290426	0.011411617	0	0.981399064	0.821636426	0	0.84445966	0.125527787	0	0.079881319	0.182585872	0.091292936	3.651717448	0	0.045646468	0.045646468	0.273878809	0.764578341	0.445053064	0.022823234	0.045646468	0.079881319	0	0.912929362	0.011411617	1.860093575	0.696108639	0	0.022823234	0.11411617	0.045646468	0.365171745	0.627638936	0.285290426	0.639050553	0.045646468	1.004222298	0.228232341	1.072692	0.399406596	0.205409106	0.342348511	0	0.011411617	0	0.787401575	0	0	0	0.479287915	0.022823234	0	0.091292936	0.034234851	0.022823234	0.456464681	1.141161703	0.057058085	0.205409106	0.285290426	0.091292936	0.547757617	0	0.581992468	0.775989958	0.102704553	0.045646468	1.26668949	0.148351021	0.125527787	0.696108639	0.205409106	0.091292936	0.079881319	0.456464681	0	0.091292936	0	0.057058085	0	0.205409106	0.718931873	0.639050553	0.490699532	0.034234851	0.11411617	0.022823234	0.125527787	1.506333447	1.106926852	0.022823234	0.30811366	0	0.068469702	0.262467192	0.696108639	0.068469702	0	0	6.322035832	1.472098596	0.353760128	0.034234851	0	0.091292936	0.057058085	0.011411617	0.011411617	0.011411617	0.022823234	0.30811366	0.011411617	0.057058085	0.068469702	0.296702043	4.655939747	0.901517745	0	0.125527787	0.239643958	0.330936894	0	1.004222298	0.091292936	0	0.262467192	0.251055575	0.034234851	1.221043022	0.387994979	0.570580851	0.148351021	0.079881319	0.079881319	0.205409106	0.011411617	0	0.410818213	0.068469702	0.022823234	0.159762638	0	0.296702043	0	0.171174255	0.011411617	0.045646468	0	0.11411617	0	0.091292936	0	0.011411617	0.011411617	0	0.057058085	0.011411617	0	1.038457149	0.148351021	0.148351021	0.193997489	0.057058085	0.011411617	0.045646468	0.011411617	0	0	0	0	0	0	0	0	0
64.194.12	194	12	wt	12_wt	f	165	81.08	43.38	8.472284813	0.405588103	3.447498873	2.433528616	1.622352411	1.104100946	0.901306895	0.968904912	1.216764308	2.478593961	0.518251465	0.901306895	0.180261379	3.041910771	0.180261379	1.915277152	1.261829653	0.045065345	0.428120775	0.022532672	1.577287066	0.788643533	1.689950428	0.135196034	0.337990086	1.081568274	0.518251465	2.388463272	1.825146462	0.045065345	0	1.306894998	0.94637224	0.090130689	0.653447499	0	0.045065345	0.495718792	0.202794051	0.450653447	0.563316809	0.157728707	0.743578188	0	0.112663362	0.360522758	0.608382154	0.360522758	0.067598017	0.022532672	0.022532672	0.315457413	2.771518702	0	0.157728707	0.180261379	0.428120775	0.901306895	0.360522758	0.022532672	0.157728707	0.045065345	0.022532672	0.47318612	0.045065345	0.270392068	0	0.157728707	0	0	0.202794051	0.743578188	0	0.315457413	0.022532672	0.202794051	0.180261379	0.450653447	0.47318612	2.050473186	0.090130689	0.225326724	0.270392068	0.540784137	0.270392068	0.270392068	0	0	0.045065345	0.38305543	0.495718792	0.901306895	0.135196034	0.270392068	0	0.045065345	0.090130689	0.045065345	0	0.135196034	0.270392068	0.157728707	0.135196034	0.180261379	0.045065345	0.022532672	0.067598017	0.247859396	0	0.045065345	0.022532672	0.157728707	0.585849482	0	1.216764308	0	0.585849482	0	0.112663362	0.022532672	0.022532672	0.022532672	0.157728707	0.360522758	0.337990086	0.090130689	0.901306895	0.045065345	0.518251465	0.112663362	0.788643533	1.059035602	0.38305543	0.067598017	0.112663362	0.112663362	0.090130689	0	0	0.067598017	0	0.270392068	0	1.442091032	0	0.045065345	0.022532672	0.180261379	0.766110861	0.968904912	0.337990086	0.247859396	0.112663362	0.135196034	0.135196034	0.157728707	1.036502929	0.405588103	0	0	0.38305543	0.022532672	0.247859396	0.022532672	0	0.022532672	2.208201893	0.180261379	0.450653447	0.022532672	0	0.157728707	0.067598017	0	0.450653447	0	0	0	0	0.045065345	0.067598017	0.022532672	7.052726453	2.095538531	0.428120775	0.360522758	0.766110861	0.766110861	0.022532672	0.022532672	0.157728707	0.090130689	0.157728707	0.180261379	0.045065345	0.428120775	0.022532672	0.428120775	0.022532672	0.135196034	0.022532672	0.450653447	0.022532672	0.090130689	0.360522758	0.090130689	0.045065345	0.045065345	0.022532672	0	0	0	0.112663362	0.292924741	0.135196034	0	0.045065345	0.067598017	0.090130689	0.563316809	0.045065345	0	0	0	0.067598017	0	0	0	0	0	0	0.022532672	0	0.112663362	0.022532672	0.022532672	0	0	0	0	0	0
39.187.9	187	9	wt	9_wt	m	170	87.83	56.5	3.911383691	2.615933413	0.694661744	1.539520621	0.719694599	0.006258214	0	0.118906064	1.05763815	1.514487765	0.550722824	1.839914888	0.225295701	1.08892922	0.506915326	0.325427123	0.481882471	0.650854246	0.006258214	0.882408161	4.693660429	0.725952813	0.938732086	0.312910695	2.684773766	4.080355467	1.220351712	0.325427123	2.647224482	0.087614995	0.137680706	0.269103198	1.501971337	0.037549283	3.0602666	0	0.068840353	1.702234182	0.162713562	0.406783904	0.388009262	0.081356781	0.538206396	0.043807497	0.25658677	0.888666375	1.871205958	2.215407723	0.65711246	0.11264785	0.068840353	0.312910695	0.200262845	0.419300332	0.156455348	0.11264785	0.444333187	2.008886664	0.194004631	0.025032856	0.14393892	0.168971775	0.012516428	0.556981038	0.212779273	0.206521059	0.206521059	0.062582139	0.018774642	1.45816384	0.262844984	0.356718193	0.481882471	0.350459979	0.14393892	0.40052569	0.206521059	0.28787784	0.888666375	1.683459541	0.03129107	0.043807497	0.732211027	0.431816759	0.018774642	0.300394267	0.212779273	0.650854246	0.037549283	0.344201765	0.68840353	0.406783904	0.219037487	0.093873209	0	0.03129107	0.181488203	0.087614995	0.025032856	0.181488203	0.244070342	0.006258214	0.068840353	0.269103198	0.100131422	1.182802428	0.037549283	0.050065711	0.050065711	0.043807497	0.018774642	0.006258214	0.018774642	0.006258214	0	0.219037487	0.187746417	0.012516428	0.012516428	0.012516428	0.118906064	0	0.162713562	0.03129107	0.081356781	0.03129107	0.713436385	0.025032856	0.150197134	0.025032856	0.65711246	0.375492834	0.106389636	0.025032856	0.075098567	0.11264785	0.018774642	0	0.212779273	0.118906064	0.03129107	0.181488203	1.364290631	0	0.03129107	0.100131422	0.037549283	0.012516428	0.050065711	0.963764941	0.394267476	0.075098567	0.200262845	0.431816759	0.056323925	0.463107829	2.384379498	0.037549283	0.212779273	0.037549283	0.162713562	0.018774642	0.54446461	0.025032856	0.25658677	0.118906064	2.440703423	2.140309156	0.225295701	0	0.03129107	0.037549283	0.037549283	0.006258214	0.306652481	0.03129107	0.006258214	0.100131422	0	0.006258214	0.050065711	0.14393892	3.391951937	0.081356781	0.700919957	0.613304963	0.394267476	0.200262845	0	0	0.663370674	0.118906064	0.012516428	0.043807497	0.087614995	0.275361412	0.03129107	0	0.150197134	0.025032856	0.050065711	2.928844108	0.006258214	0.125164278	0.056323925	0.106389636	0.006258214	0.025032856	0	0.869891733	0	0.11264785	0.219037487	0.65711246	0.081356781	0.025032856	0	0.043807497	0	0	0.006258214	0	0.056323925	0	0.081356781	0.118906064	0	0.006258214	0.062582139	0	0	0	0	0	0	0.050065711	0.456849615	0.081356781	0.006258214	0	0	0
65.195.12	195	12	wt	12_wt	f	175	87.57	50.82	6.450519657	2.564392228	1.084500678	1.220063263	0.994125621	0.214640759	0.045187528	0.610031631	0.994125621	1.47989155	0.361500226	2.869408043	0.32760958	3.705377316	0.372797108	2.406235879	0.779484862	0.158156349	0.101671939	0.960234975	4.688206055	0.406687754	0.38409399	0.530953457	0.4405784	2.541798464	2.056032535	1.649344781	0.790781744	0.05648441	0.282422052	0.643922277	2.19159512	0.045187528	2.654767284	0	0.158156349	2.598282874	0.090375056	0.4405784	0.271125169	0.067781292	0.82467239	0.045187528	0.067781292	1.15228197	0.564844103	0.813375508	0.38409399	0.135562585	0.079078174	0.180750113	1.220063263	0.090375056	0.564844103	0.869859919	0.937641211	1.276547673	0.293718934	0.011296882	0.406687754	0.146859467	0.033890646	0.271125169	0.305015816	1.061906914	0.112968821	0.090375056	0.180750113	0.067781292	0.101671939	0.350203344	0	0.643922277	0.169453231	0.192046995	0.282422052	0.689109806	0.700406688	1.005422503	0.090375056	0.146859467	0.305015816	0.632625395	0.406687754	0.32760958	0.011296882	0.700406688	0.033890646	0.135562585	0.38409399	0.372797108	0.05648441	0.079078174	0	0.022593764	0.237234523	0.067781292	0.045187528	0.406687754	0.282422052	0.011296882	0.05648441	0.067781292	0.225937641	0.192046995	0.146859467	0.022593764	0.033890646	0.158156349	0.011296882	0.011296882	0.38409399	0	0	0.350203344	0.203343877	0	0.011296882	0.05648441	0.169453231	0.022593764	0.497062811	0.101671939	0.158156349	0.011296882	0.677812924	0	0.225937641	0.045187528	0.429281518	0.485765929	0.271125169	0.067781292	0.530953457	0.203343877	0.112968821	0.124265703	0.180750113	0.101671939	0	0.146859467	0	0.553547221	0	0.090375056	0.169453231	0.011296882	0.305015816	0.474469047	0.576140985	0.225937641	0.293718934	0.519656575	0.045187528	0.05648441	0.180750113	0.022593764	0.282422052	0.158156349	0.305015816	0	0.248531405	0.045187528	0	0.158156349	0.982828739	2.779032987	0.135562585	0	0.022593764	0.146859467	0.033890646	0.011296882	0.429281518	0.079078174	0.011296882	0	0.011296882	0.090375056	0.033890646	0.090375056	4.733393583	0	1.694532309	0.124265703	0.677812924	0.417984636	0	0.305015816	0.248531405	0.033890646	0.022593764	0.158156349	0.067781292	0.101671939	0.05648441	0.090375056	0.045187528	0.112968821	0.022593764	1.20876638	0.101671939	0.203343877	0.079078174	0.067781292	0	0.022593764	0	0.293718934	0.045187528	0.05648441	0.237234523	0.05648441	0.033890646	0.045187528	0	0.011296882	0.033890646	0	0	0.011296882	0.022593764	0.463172164	0	0	0	0.011296882	0	0	0.011296882	0	0	0.112968821	0.011296882	0.090375056	0	0.011296882	0	0	0	0
25.187.7	187	7	wt	7_wt	m	164	79.15	46.92	2.859006414	3.163387325	1.64148277	1.369714099	1.282748125	0.706598543	0.413088379	0.326122405	0.543537341	1.64148277	0.739210784	0.71746929	0.358734645	2.652462224	0.902271986	1.478421568	0.804435265	0.804435265	0.326122405	1.184911403	7.207305142	1.119686922	3.337319274	0.739210784	2.793781933	3.696053919	2.11979563	1.358843353	1.565387542	0.03261224	0.304380911	0.44570062	0.750081531	0.326122405	4.337427981	0	0.043482987	3.413414502	0.195673443	0.141319709	0.184802696	0.021741494	0.554408088	0.097836721	0.108707468	0.456571366	0.902271986	0.20654419	0.597891075	0.054353734	0.021741494	0.500054354	0.108707468	0.413088379	0.760952277	0.434829873	0.608761822	0.271768671	0.054353734	0.021741494	0.391346886	0.097836721	0.152190455	0.271768671	0.391346886	0.554408088	0.108707468	0.076095228	0.086965975	1.282748125	0.03261224	0.250027177	0.076095228	0.184802696	0.054353734	0.347863898	0.163061202	0.271768671	1.184911403	1.19578215	0.021741494	0.141319709	0.076095228	0.358734645	0.03261224	0.097836721	0.20654419	0.858788999	0.097836721	0.184802696	0.315251658	0.597891075	0.010870747	0.065224481	0.260897924	0.043482987	0.336993151	0.260897924	0.03261224	0.217414936	0.086965975	0	0.097836721	0.152190455	0.086965975	0.750081531	0.021741494	0	0.021741494	0.043482987	0	0	0.217414936	0.03261224	0	0.130448962	0.108707468	0	0.010870747	0.03261224	0.23915643	0.010870747	0.217414936	0.119578215	0.086965975	0.010870747	0.826176758	0.043482987	0.03261224	0.163061202	0.728340037	0.076095228	0.021741494	0.119578215	0.913142733	0.076095228	0.347863898	0	0.282639417	0.043482987	0.010870747	0.054353734	0.141319709	0.043482987	0.03261224	0.130448962	0.054353734	0.021741494	0.054353734	0.217414936	0.20654419	0.043482987	0.086965975	0.391346886	0.010870747	0.054353734	0.358734645	0.010870747	0.358734645	0.054353734	0.097836721	0	0.217414936	0.021741494	0.010870747	0.086965975	0.271768671	3.022067616	0.065224481	0.054353734	0.054353734	0.086965975	0.021741494	0	0.097836721	0.076095228	0.03261224	0.03261224	0.010870747	0.043482987	0.054353734	0	2.087183389	0.086965975	0.826176758	0.434829873	0.576149581	0.68485705	0	0	0.173931949	0.03261224	0	0.043482987	0.163061202	0.271768671	0	0	0.043482987	0.021741494	0	3.576475704	0.119578215	1.141428416	0.054353734	0.043482987	0.010870747	0.010870747	0.010870747	0.010870747	0	0	0.467442113	0.141319709	0.086965975	0.021741494	0	0.010870747	0	0	0	0	0.021741494	0.010870747	0.010870747	0.043482987	0	0	0.010870747	0	0.010870747	0	0	0	0	0.03261224	0.141319709	0.021741494	0	0.076095228	0	0
18.189.7	189	7	cre	7_cre	f	132	53.61	27.59	9.511358065	5.360352999	3.284850466	7.239745056	1.062265076	3.10508253	1.568883805	0.343193332	1.225690472	1.470828567	0.735414283	0	0.719071744	8.808628861	1.094950155	0.245138094	3.121425069	1.715966661	0.8661546	0.277823174	0.179767936	1.74865174	0	1.503513646	0	0.768099363	0.735414283	0.522961268	0.130740317	0	0.130740317	1.438143487	0	0	0.130740317	0	0	1.127635235	0.42490603	1.013237457	0.784441902	0.212453015	0.049027619	0.212453015	0.277823174	0.228795555	0.522961268	0.833469521	0.326850793	1.045922536	0.964209838	0.01634254	3.039712371	0.621016506	0.032685079	0.506618729	0.212453015	0.081712698	0.049027619	0.114397777	0.081712698	0.588331427	0	0.228795555	0.032685079	0.277823174	0.343193332	0.130740317	0.098055238	5.670861252	0.294165713	0.032685079	0.049027619	0.751756823	0	0	0.212453015	0.147082857	0.228795555	0.768099363	0.032685079	0.065370159	0	0.228795555	0.049027619	0.130740317	0.719071744	0.01634254	0.049027619	0.670044125	0.310508253	0.179767936	0.670044125	0.065370159	0	0.212453015	0.147082857	0.326850793	0.01634254	0.01634254	0.179767936	0.081712698	0.588331427	0.179767936	0.245138094	0	0.065370159	0	0.01634254	0	0.01634254	0.032685079	0	0	0.147082857	0.01634254	0.179767936	0	0.032685079	0.032685079	0.163425396	0.01634254	0.032685079	0.228795555	0.294165713	0.01634254	0	0.081712698	0.343193332	0.081712698	0	0.506618729	0	0.375878412	0.049027619	0.196110476	0	0	0.081712698	0.032685079	0.049027619	0	0	0.686386664	0.261480634	0.081712698	0	0.065370159	1.225690472	0.163425396	0	0	0	1.274718091	0.196110476	0.01634254	0.637359046	0	0.032685079	0	0.032685079	0.032685079	0.294165713	0	0	0.01634254	0.45759111	0	0.081712698	0.01634254	0.261480634	0.01634254	0.049027619	0	0	0.049027619	0.081712698	0	0.163425396	0	0.01634254	0.032685079	0.375878412	0.01634254	0	0.065370159	0	0.522961268	1.421800948	0	0.01634254	0.049027619	0.147082857	0.081712698	0.081712698	0.01634254	0.212453015	0	0.032685079	0	0.065370159	0	0.098055238	0	0.032685079	0	0	0	0	0	0	0	0	0	0	0.147082857	0	0.147082857	0	0.098055238	0	0.01634254	0.098055238	0	0	0	0	0	0	0	0	0.01634254	0	0	0	0.049027619	0	0	0	0	0	0
19.190.7	190	7	cre	7_cre	f	152	66.59	34.4	7.85524215	0.777009047	0.755721128	8.547099521	0.308674827	1.160191591	0.596061735	1.021820117	1.862692922	0.521554018	0.319318787	0	0.670569452	0.808940926	0.212879191	0.021287919	0.787653007	0.361894625	0.180947312	0.340606706	0.926024481	0.223523151	0	0.489622139	1.649813731	0.681213411	0.170303353	0.159659393	0.585417775	0.053219798	0.031931879	0.649281533	3.427354976	0.415114423	0.425758382	0	0.46833422	1.266631187	0.255455029	0.319318787	0.798296966	0.031931879	0.159659393	0.031931879	0.202235232	0.745077169	0.755721128	0.351250665	0.149015434	0.180947312	0.23416711	0.500266099	0.095795636	3.757317722	0.255455029	0.138371474	0.202235232	4.342735498	0.095795636	0.053219798	0.24481107	0.01064396	0	1.075039915	0.042575838	0.031931879	0.063863757	0.372538584	0.021287919	0.766365088	0.138371474	1.319850985	0.053219798	1.000532198	0.276742948	0	0.212879191	0.149015434	1.096327834	4.225651943	0.042575838	0.489622139	0.808940926	0.319318787	0	0.117083555	0.053219798	0.042575838	0.212879191	0.031931879	0.47897818	0.021287919	0.202235232	0.063863757	0	0.106439596	0.063863757	0.617349654	0.021287919	0.149015434	1.18147951	0.031931879	1.075039915	0.042575838	0.904736562	0	0.095795636	0.021287919	0.564129856	0.170303353	0.266098989	0	0	0.042575838	0	0.074507717	0.70250133	0.042575838	0.021287919	0.159659393	0.095795636	0.031931879	1.564662054	0.042575838	0.170303353	0.021287919	0	0.021287919	0.457690261	0.149015434	0.053219798	0.766365088	0.074507717	0.085151676	0.01064396	0.042575838	0	0.436402342	0.404470463	0.149015434	0.340606706	0.106439596	1.468866418	1.085683874	0.031931879	0.095795636	0.042575838	0.01064396	0.01064396	1.554018095	0.681213411	0	0.361894625	0.340606706	0.255455029	0	0.106439596	0	0.053219798	0.340606706	0.021287919	0.021287919	2.043640234	0.063863757	0.106439596	0.287386908	0.71314529	0	0.180947312	0	0.021287919	0.042575838	0.063863757	0.063863757	0	0.01064396	0.180947312	0	0.021287919	0	0.021287919	0.23416711	5.971261309	0	3.08674827	0.021287919	0	0.223523151	0.106439596	0	0.095795636	0	0.063863757	0.021287919	0.117083555	0.01064396	0.063863757	0	0.01064396	0	0.074507717	0	0.031931879	0	0.372538584	0.404470463	0	0	0.074507717	0	0	0.532197978	0.074507717	0	0.053219798	0.021287919	0	0	0	0	0	0	0.127727515	0	0.031931879	0.01064396	0	0	0	0	0.01064396	0	0	0	0	0.085151676	0	0	0	0	0.01064396	0
