"SampleID"	"Age"	"Genotype"	"Age_Genotype"	"sex"	"Richness"	"Shannon.effective"	"Simpson.effective"	"k__Bacteria"	"p__Actinobacteria"	"p__Bacteroidetes"	"p__Candidatus Saccharibacteria"	"p__Deferribacteres"	"p__Firmicutes"	"p__Proteobacteria"	"p__Tenericutes"	"p__unknown_ Bacteria"	"c__Actinobacteria"	"c__Alphaproteobacteria"	"c__Bacilli"	"c__Bacteroidia"	"c__Betaproteobacteria"	"c__Clostridia"	"c__Deferribacteres"	"c__Deltaproteobacteria"	"c__Erysipelotrichia"	"c__Mollicutes"	"c__Saccharibacteria_genera_incertae_sedis"	"c__unknown_ Bacteria"	"c__unknown_ Bacteroidetes"	"c__unknown_ Firmicutes"	"o__Anaeroplasmatales"	"o__Bacillales"	"o__Bacteroidales"	"o__Burkholderiales"	"o__Clostridiales"	"o__Coriobacteriales"	"o__Deferribacterales"	"o__Desulfovibrionales"	"o__Erysipelotrichales"	"o__Lactobacillales"	"o__Saccharibacteria_genera_incertae_sedis"	"o__unknown_ Alphaproteobacteria"	"o__unknown_ Bacteria"	"o__unknown_ Bacteroidetes"	"o__unknown_ Deltaproteobacteria"	"o__unknown_ Firmicutes"	"f__Anaeroplasmataceae"	"f__Bacillaceae 2"	"f__Bacteroidaceae"	"f__Coriobacteriaceae"	"f__Deferribacteraceae"	"f__Desulfovibrionaceae"	"f__Erysipelotrichaceae"	"f__Eubacteriaceae"	"f__Lachnospiraceae"	"f__Lactobacillaceae"	"f__Peptostreptococcaceae"	"f__Porphyromonadaceae"	"f__Prevotellaceae"	"f__Rikenellaceae"	"f__Ruminococcaceae"	"f__Saccharibacteria_genera_incertae_sedis"	"f__Sutterellaceae"	"f__unknown_ Alphaproteobacteria"	"f__unknown_ Bacteria"	"f__unknown_ Bacteroidales"	"f__unknown_ Bacteroidetes"	"f__unknown_ Clostridiales"	"f__unknown_ Deltaproteobacteria"	"f__unknown_ Firmicutes"	"g__Alistipes"	"g__Allobaculum"	"g__Alloprevotella"	"g__Anaeroplasma"	"g__Anaerotruncus"	"g__Bacteroides"	"g__Barnesiella"	"g__Butyricicoccus"	"g__Clostridium IV"	"g__Clostridium XI"	"g__Clostridium XlVa"	"g__Clostridium XlVb"	"g__Desulfovibrio"	"g__Eisenbergiella"	"g__Enterorhabdus"	"g__Eubacterium"	"g__Faecalibacterium"	"g__Flavonifractor"	"g__Lachnospiracea_incertae_sedis"	"g__Lactobacillus"	"g__Mucispirillum"	"g__Oceanobacillus"	"g__Odoribacter"	"g__Oscillibacter"	"g__Parabacteroides"	"g__Parasutterella"	"g__Parvibacter"	"g__Prevotella"	"g__Roseburia"	"g__Ruminococcus"	"g__Saccharibacteria_genera_incertae_sedis"	"g__Turicibacter"	"g__unknown_ Alphaproteobacteria"	"g__unknown_ Bacteria"	"g__unknown_ Bacteroidales"	"g__unknown_ Bacteroidetes"	"g__unknown_ Clostridiales"	"g__unknown_ Deltaproteobacteria"	"g__unknown_ Desulfovibrionaceae"	"g__unknown_ Firmicutes"	"g__unknown_ Lachnospiraceae"	"g__unknown_ Porphyromonadaceae"	"g__unknown_ Ruminococcaceae"
"3.189.5"	5	"cre"	"5_cre"	"f"	137	58.86	34.95	100	0.0740302043233639	44.8623038199585	0.0740302043233639	0.399763103346165	51.8359490672194	1.74711282203139	0.26650873556411	0.740302043233639	0.0740302043233639	0.162866449511401	13.6067515546343	44.1368078175896	1.33254367782055	37.3260290198401	0.399763103346165	0.251702694699437	0	0.26650873556411	0.0740302043233639	0.740302043233639	0.725496002368966	0.90316849274504	0.26650873556411	0	44.1368078175896	1.33254367782055	37.3260290198401	0.0740302043233639	0.399763103346165	0.0444181225940184	0	13.6067515546343	0.0740302043233639	0.162866449511401	0.740302043233639	0.725496002368966	0.207284572105419	0.90316849274504	0.26650873556411	0	4.36778205507847	0.0740302043233639	0.399763103346165	0.0444181225940184	0	0.281314776428783	25.1554634290791	13.6067515546343	0.0148060408646728	25.4219721646432	0.592241634586912	12.9997038791827	7.75836541308854	0.0740302043233639	1.33254367782055	0.162866449511401	0.740302043233639	0.755108084098312	0.725496002368966	4.11607936037903	0.207284572105419	0.90316849274504	12.9997038791827	0	0.162866449511401	0.26650873556411	0.148060408646728	4.36778205507847	2.53183298785904	0.10364228605271	0.340538939887474	0.0148060408646728	1.00681077879775	0.281314776428783	0.0444181225940184	0.0148060408646728	0.0592241634586911	0.281314776428783	0	0.118448326917382	0.148060408646728	13.6067515546343	0.399763103346165	0	2.38377257921232	0.162866449511401	0.488599348534202	1.33254367782055	0.0148060408646728	0.429375185075511	0.0296120817293456	3.50903168492745	0.0740302043233639	0	0.162866449511401	0.740302043233639	0.755108084098312	0.725496002368966	4.11607936037903	0.207284572105419	0	0.90316849274504	23.6748593426118	20.0177672490376	3.3757773171454
"7.213.5"	5	"cre"	"5_cre"	"m"	111	37.79	18.72	100	0.0833912439193885	55.9277275886032	0.125086865879083	0.222376650451703	40.9451007644197	2.57123002084781	0.0555941626129256	0.069492703266157	0.0833912439193885	0.125086865879083	27.1438498957609	55.0660180681028	2.1264767199444	13.1480194579569	0.222376650451703	0.319666435024322	0	0.0555941626129256	0.125086865879083	0.069492703266157	0.861709520500347	0.653231410701877	0.0555941626129256	0	55.0660180681028	2.1264767199444	13.1480194579569	0.0833912439193885	0.222376650451703	0.125086865879083	0	27.1438498957609	0.125086865879083	0.125086865879083	0.069492703266157	0.861709520500347	0.19457956914524	0.653231410701877	0.0555941626129256	0	4.41973592772759	0.0833912439193885	0.222376650451703	0.125086865879083	0	0.277970813064628	7.15774843641418	27.1438498957609	0.0138985406532314	37.3453787352328	0.778318276580959	10.5906879777623	2.23766504517026	0.125086865879083	2.1264767199444	0.125086865879083	0.069492703266157	1.93189715079916	0.861709520500347	3.46073662265462	0.19457956914524	0.653231410701877	10.5906879777623	0	0.555941626129256	0.0555941626129256	0.0138985406532314	4.41973592772759	1.73731758165393	0.152883947185545	0.333564975677553	0.0138985406532314	0.236275191104934	0.458651841556636	0.0694927032661571	0	0.0833912439193885	0.277970813064628	0	0.125086865879083	0.0277970813064628	27.1438498957609	0.222376650451703	0	4.76719944405837	0.0277970813064628	0.500347463516331	2.1264767199444	0	0.222376650451703	0	0.333564975677554	0.125086865879083	0	0.125086865879083	0.069492703266157	1.93189715079916	0.861709520500347	3.46073662265462	0.19457956914524	0.0555941626129256	0.653231410701877	6.43502432244614	30.3405142460042	1.25086865879083
"1.186.5"	5	"cre"	"5_cre"	"m"	162	73.02	40.41	100	0.0462374291989365	48.2256386544908	0.184949716795746	0.416136862790429	50.0404577505491	1.07502022887527	0.0115593572997341	0	0.0462374291989365	0.0693561437984048	2.10380302855161	47.347127499711	0.774476939082187	44.3301352444804	0.416136862790429	0.231187145994683	0	0.0115593572997341	0.184949716795746	0	0.878511154779794	3.60651947751705	0.0115593572997341	0	47.347127499711	0.774476939082187	44.3301352444804	0.0462374291989365	0.416136862790429	0.0693561437984048	0	2.10380302855161	0.184949716795746	0.0693561437984048	0	0.878511154779794	0.161831002196278	3.60651947751705	0.0115593572997341	0	2.64709282163912	0.0462374291989365	0.416136862790429	0.0693561437984048	0	0.323662004392556	32.0078603629638	2.10380302855161	0.0231187145994683	29.3145301121258	0.751358224482719	14.0677378337764	7.87192232111894	0.184949716795746	0.774476939082187	0.0693561437984048	0	0.566408507686972	0.878511154779794	4.10357184140562	0.161831002196278	3.60651947751705	14.0677378337764	0	0.393018148190961	0.0115593572997341	0.0231187145994683	2.64709282163912	5.50225407467345	0.39301814819096	0.161831002196278	0.0231187145994683	1.62986937926251	0.150271644896544	0	0.0115593572997341	0.0462374291989365	0.323662004392556	0	0.531730435787771	1.20217315917235	2.10380302855161	0.416136862790429	0	1.999768812854	0.693561437984048	0.161831002196278	0.774476939082187	0	0.358340076291758	0	0.658883366084846	0.184949716795746	0	0.0693561437984048	0	0.566408507686972	0.878511154779794	4.10357184140562	0.161831002196278	0.0693561437984048	3.60651947751705	29.0139868223327	21.650676222402	5.40977921627557
"47.189.10"	10	"cre"	"10_cre"	"f"	150	65.15	32.84	100	0.0587544065804935	43.454759106933	0.211515863689777	0.199764982373678	52.4324324324324	2.59694477085781	0.352526439482961	0.693301997649824	0.0587544065804935	0.552291421856639	15.2291421856639	43.2432432432432	0.99882491186839	34.9823736780258	0.199764982373678	1.04582843713279	2.09165687426557	0.352526439482961	0.211515863689777	0.693301997649824	0.211515863689777	0.129259694477086	0.352526439482961	0	43.2432432432432	0.99882491186839	34.9823736780258	0.0587544065804935	0.199764982373678	0.434782608695652	2.09165687426557	15.2291421856639	0.211515863689777	0.552291421856639	0.693301997649824	0.211515863689777	0.611045828437133	0.129259694477086	0.352526439482961	0	2.7144535840188	0.0587544065804935	0.199764982373678	0.434782608695652	2.09165687426557	0.176263219741481	24.3125734430082	15.2291421856639	0.0587544065804935	17.5440658049354	0.458284371327849	17.4618096357227	7.59106933019976	0.211515863689777	0.99882491186839	0.552291421856639	0.693301997649824	5.06462984723854	0.211515863689777	2.84371327849589	0.611045828437133	0.129259694477086	17.4618096357227	0.0235017626321974	0.27027027027027	0.352526439482961	0.258519388954172	2.7144535840188	4.64159811985899	0.27027027027027	0.622796709753231	0.0587544065804935	0.951821386603995	1.41010575793184	0.0235017626321974	0.0117508813160987	0.0352526439482961	0.176263219741481	0.0117508813160987	0.646298472385429	0.0117508813160987	15.2291421856639	0.199764982373678	0	2.20916568742656	1.05757931844888	0.505287896592244	0.99882491186839	0.0235017626321974	0.188014101057579	0	0.0117508813160987	0.211515863689777	2.06815511163337	0.552291421856639	0.693301997649824	5.06462984723854	0.211515863689777	2.84371327849589	0.611045828437133	0.411280846063455	0.129259694477086	21.9271445358402	10.1880141010576	4.71210340775558
"51.213.10"	10	"cre"	"10_cre"	"m"	118	34.83	14.58	99.9999999999999	0.131367683549847	44.9861334111808	0	0.364910232082908	52.7806159684717	1.72237629543133	0	0.0145964092833163	0.131367683549847	0.262735367099693	39.1329732885709	43.1323894321997	1.16771274266531	13.5746606334842	0.364910232082908	0.291928185666326	0	0	0	0.0145964092833163	1.85374397898117	0.0729820464165815	0	0	43.1323894321997	1.16771274266531	13.5746606334842	0.131367683549847	0.364910232082908	0.102174864983214	0	39.1329732885709	0	0.262735367099693	0.0145964092833163	1.85374397898117	0.189753320683112	0.0729820464165815	0	0	2.93387826594658	0.131367683549847	0.364910232082908	0.102174864983214	0	0.11677127426653	9.61903371770545	39.1329732885709	0	28.8133119252664	1.08013428696541	9.18114143920596	2.5105823967304	0	1.16771274266531	0.262735367099693	0.0145964092833163	1.12392351481535	1.85374397898117	1.32827324478178	0.189753320683112	0.0729820464165815	9.18114143920596	0	0.78820610129908	0	0.0437892278499489	2.93387826594658	4.33513355714494	0.175156911399795	0.248138957816377	0	0.262735367099693	0.423295869216173	0.0437892278499489	0	0.131367683549847	0.11677127426653	0.0437892278499489	0.145964092833163	0.102174864983214	39.1329732885709	0.364910232082908	0	1.38665888191505	0.131367683549847	0.583856371332653	1.16771274266531	0	0.291928185666326	0	0.160560502116479	0	0	0.262735367099693	0.0145964092833163	1.12392351481535	1.85374397898117	1.32827324478178	0.189753320683112	0.0583856371332652	0.0729820464165815	8.83082761640637	22.5076631148737	1.56181579331484
"23.218.7"	7	"cre"	"7_cre"	"f"	138	50.41	20.27	100	0.0864677907479464	26.4014987750396	0	2.65167891627036	69.0589422106932	1.80141230724888	0	0	0.0864677907479464	0.144112984579911	1.06643608589134	25.75299034443	0.518806744487678	67.9780948263438	2.65167891627036	1.13849257818129	0	0	0	0	0.648508430609598	0.0144112984579911	0	0	25.75299034443	0.518806744487678	67.9780948263438	0.0864677907479464	2.65167891627036	0.821444012105491	0	1.06643608589134	0	0.144112984579911	0	0.648508430609598	0.317048566075803	0.0144112984579911	0	0	2.70932411010233	0.0864677907479464	2.65167891627036	0.821444012105491	0	0.12970168612192	52.9903444300331	1.06643608589134	0	13.0134025075659	0.95114569822741	7.95503674881107	13.5754431474276	0	0.518806744487678	0.144112984579911	0	1.12408127972331	0.648508430609598	1.2826055627612	0.317048566075803	0.0144112984579911	7.95503674881107	0	0.907911802853437	0	0.201758178411875	2.70932411010233	2.62285631935437	1.41230724888312	0.345871162991785	0	1.38348465196714	1.38348465196714	0.345871162991786	0.461161550655714	0.0864677907479464	0.12970168612192	0	0.648508430609598	0.662919729067589	1.06643608589134	2.65167891627036	0	3.01196137772014	0.662919729067588	0.576451938319643	0.518806744487678	0	0.0432338953739732	0	0	0	0	0.144112984579911	0	1.12408127972331	0.648508430609598	1.2826055627612	0.317048566075803	0.475572849113705	0.0144112984579911	49.0992938463755	6.80213287217178	10.3040783974636
"55.195.10"	10	"wt"	"10_wt"	"f"	182	86.81	46.03	100	0.0102595670462706	33.1486611265005	0.184672206832872	0.215450907971684	63.9273622653124	2.01087514106905	0.0205191340925413	0.48219965117472	0.0102595670462706	0.143633938647789	0.615574022776239	32.4407510003078	0.63609315686878	62.850107725454	0.215450907971684	1.23114804555248	0	0.0205191340925413	0.184672206832872	0.48219965117472	0.707910126192675	0.461680517082179	0.0205191340925413	0	32.4407510003078	0.63609315686878	62.850107725454	0.0102595670462706	0.215450907971684	1.15933107622858	0	0.615574022776239	0.184672206832872	0.143633938647789	0.48219965117472	0.707910126192675	0.0718169693238945	0.461680517082179	0.0205191340925413	0	1.03621627167334	0.0102595670462706	0.215450907971684	1.15933107622858	0	0.15389350569406	44.6906740535549	0.615574022776239	0	22.2427413563148	0.0718169693238945	8.62829588591362	15.3380527341746	0.184672206832872	0.63609315686878	0.143633938647789	0.48219965117472	0.461680517082179	0.707910126192675	2.66748743203037	0.0718169693238945	0.461680517082179	8.62829588591362	0	0.0410382681850826	0.0205191340925413	0.277008310249307	1.03621627167334	2.40073868882733	1.1901097773674	0.800246229609111	0	1.10803324099723	0.523237919359803	0.246229609110496	0	0.0102595670462706	0.15389350569406	0	2.10321124448548	0.605314455729968	0.615574022776239	0.215450907971684	0	0.943880168256899	1.24140761259875	0.328306145480661	0.63609315686878	0	0.0307787011388119	0.0820765363701652	0.31804657843439	0.184672206832872	0	0.143633938647789	0.48219965117472	0.461680517082179	0.707910126192675	2.66748743203037	0.0718169693238945	0.913101467118087	0.461680517082179	42.3720119010978	18.5698163537499	9.40802298143018
"34.193.9"	9	"cre"	"9_cre"	"f"	138	59.25	33	100	0.0581057524694945	42.2080185938408	0.232423009877978	0.151074956420686	54.4450900639163	2.75421266705404	0	0.151074956420686	0.0581057524694945	0.0116211504938989	9.5293434049971	41.5920976176641	2.20801859384079	44.6833236490413	0.151074956420686	0.53457292271935	0.0116211504938989	0	0.232423009877978	0.151074956420686	0.615920976176641	0.220801859384079	0	0	41.5920976176641	2.20801859384079	44.6833236490413	0.0581057524694945	0.151074956420686	0.383497966298664	0.0116211504938989	9.5293434049971	0.232423009877978	0.0116211504938989	0.151074956420686	0.615920976176641	0.151074956420686	0.220801859384079	0	0	6.58919233004067	0.0581057524694945	0.151074956420686	0.383497966298664	0.0116211504938989	0.337013364323068	28.5996513654852	9.5293434049971	0	17.5944218477629	0	16.5136548518303	13.8756536897153	0.232423009877978	2.20801859384079	0.0116211504938989	0.151074956420686	0.894828588030214	0.615920976176641	1.87100522951772	0.151074956420686	0.220801859384079	16.5136548518303	0.0116211504938989	0	0	0.255665310865776	6.58919233004067	2.71934921557234	0.20918070889018	1.76641487507263	0	1.39453805926787	1.84776292852993	0.232423009877978	0.0581057524694945	0.0581057524694945	0.337013364323068	0	0.848343986054619	0.278907611853573	9.5293434049971	0.151074956420686	0	6.41487507263219	0.883207437536315	1.22022080185938	2.20801859384079	0	0	0.0581057524694945	0.0232423009877978	0.232423009877978	0	0.0116211504938989	0.151074956420686	0.894828588030214	0.615920976176641	1.87100522951772	0.151074956420686	0.151074956420686	0.220801859384079	24.9622312608948	7.23997675769901	9.88959907030796
"15.196.5"	5	"wt"	"5_wt"	"f"	151	63.11	31.55	100	0.0460882590160157	67.749740753543	0.391750201636133	0.0460882590160157	29.1162576333679	1.44025809425049	0.0576103237700196	1.15220647540039	0.0460882590160157	0.0115220647540039	4.43599493029151	66.5975342781426	0.898721050812306	24.0695932711142	0.0460882590160157	0.530014978684179	0	0.0576103237700196	0.391750201636133	1.15220647540039	1.15220647540039	0.610669431962208	0.0576103237700196	0	66.5975342781426	0.898721050812306	24.0695932711142	0.0460882590160157	0.0460882590160157	0.149786841802051	0	4.43599493029151	0.391750201636133	0.0115220647540039	1.15220647540039	1.15220647540039	0.380228136882129	0.610669431962208	0.0576103237700196	0	2.59246456965088	0.0460882590160157	0.0460882590160157	0.149786841802051	0	0.345661942620118	14.4371471367669	4.43599493029151	0.0115220647540039	41.318124207858	0.472404654914161	20.774282751469	6.48692245650421	0.391750201636133	0.898721050812306	0.0115220647540039	1.15220647540039	1.44025809425049	1.15220647540039	2.78833967046895	0.380228136882129	0.610669431962208	20.774282751469	0	0.299573683604102	0.0576103237700196	0.0115220647540039	2.59246456965088	7.97326880977071	0.241963359834082	0.207397165572071	0.0115220647540039	0.714368014748242	0.334139877866114	0	0	0.0345661942620118	0.345661942620118	0.0115220647540039	0.47240465491416	0.184353036064062	4.43599493029151	0.0460882590160157	0	4.13642124668741	0.645235626224219	0.207397165572071	0.898721050812306	0.0115220647540039	0.172830971310059	0.0230441295080078	2.10853784998272	0.391750201636133	0	0.0115220647540039	1.15220647540039	1.44025809425049	1.15220647540039	2.78833967046895	0.380228136882129	0.149786841802051	0.610669431962208	13.1812420785805	29.0010369858279	2.78833967046895
"22.213.7"	7	"cre"	"7_cre"	"m"	149	70.15	38.5	100	0.0853450377956596	42.6725188978298	0.109729334308705	0.0853450377956596	55.5108510119483	1.48744208729578	0.0365764447695684	0.0121921482565228	0.0853450377956596	0.231650816873933	5.02316508168739	42.1116800780297	0.633991709339185	49.7805413313826	0.0853450377956596	0.621799561082663	0	0.0365764447695684	0.109729334308705	0.0121921482565228	0.560838819800049	0.707144598878322	0.0365764447695684	0.0121921482565228	42.1116800780297	0.633991709339185	49.7805413313826	0.0853450377956596	0.0853450377956596	0.158497927334796	0	5.01097293343087	0.109729334308705	0.231650816873933	0.0121921482565228	0.560838819800049	0.463301633747866	0.707144598878322	0.0365764447695684	0.0121921482565228	1.10948549134357	0.0853450377956596	0.0853450377956596	0.158497927334796	0	0.170690075591319	36.1741038771031	5.01097293343087	0	22.7505486466715	0.499878078517435	16.1545964398927	10.8997805413314	0.109729334308705	0.633991709339185	0.231650816873933	0.0121921482565228	1.59717142160448	0.560838819800049	2.53596683735674	0.463301633747866	0.707144598878322	16.1545964398927	0	0.109729334308705	0.0365764447695684	0.292611558156547	1.10948549134357	4.92562789563521	0.780297488417459	1.19483052913923	0	2.52377468910022	0.292611558156547	0	0.207266520360888	0.0487685930260912	0.170690075591319	0	2.19458668617411	1.08510119483053	5.01097293343087	0.0853450377956596	0.0121921482565228	3.82833455254816	0.853450377956596	0.30480370641307	0.633991709339185	0.0365764447695684	0.39014874420873	0	0.134113630821751	0.109729334308705	0	0.231650816873933	0.0121921482565228	1.59717142160448	0.560838819800049	2.53596683735674	0.463301633747866	0.158497927334796	0.707144598878322	32.065349914655	13.6917824920751	5.44989027066569
"63.192.12"	12	"wt"	"12_wt"	"m"	172	78.77	45.07	100	0.0148323939483833	20.7950163156333	0.222485909225749	0.533966182141798	76.1495105309997	1.60189854642539	0.489469000296648	0.192821121328982	0.0148323939483833	0.163156333432216	0.207653515277366	20.3648768911302	0.548798576090181	74.9925838030258	0.533966182141798	0.889943636902996	0.0148323939483833	0.489469000296648	0.222485909225749	0.192821121328982	0.430139424503115	0.934440818748146	0.489469000296648	0	20.3648768911302	0.548798576090181	74.9925838030258	0.0148323939483833	0.533966182141798	0.548798576090181	0.0148323939483833	0.207653515277366	0.222485909225749	0.163156333432216	0.192821121328982	0.430139424503115	0.341145060812815	0.934440818748146	0.489469000296648	0	1.92821121328982	0.0148323939483833	0.533966182141798	0.548798576090181	0.0148323939483833	0.0889943636902996	47.4636606348265	0.207653515277366	0	9.10708988430733	0.548798576090181	8.29130821714625	24.7997626816968	0.222485909225749	0.548798576090181	0.163156333432216	0.192821121328982	0.489469000296648	0.430139424503115	2.64016612281222	0.341145060812815	0.934440818748146	8.29130821714625	0.0148323939483833	0.0296647878967665	0.489469000296648	2.01720557698012	1.92821121328982	0.163156333432216	0.652625333728864	1.85404924354791	0	1.14209433402551	1.51290418273509	0.0444971818451498	0.103826757638683	0	0.0889943636902996	0.0148323939483833	1.29041827350934	0.237318303174132	0.207653515277366	0.533966182141798	0	1.55740136458024	3.96024918421834	0.207653515277365	0.548798576090181	0.0148323939483833	0.519133788193414	0.741619697419163	0.72678730347078	0.222485909225749	0	0.163156333432216	0.192821121328982	0.489469000296648	0.430139424503115	2.64016612281222	0.341145060812815	0.504301394245031	0.934440818748146	43.7258973598339	7.1788786710175	14.2835953722931
"14.195.5"	5	"wt"	"5_wt"	"f"	159	76.66	43.6	100	0.050632911392405	54.5569620253165	0.253164556962025	0.113924050632911	44	0.886075949367089	0.0253164556962025	0.113924050632911	0.050632911392405	0	3.29113924050633	54.0126582278481	0.544303797468355	40.4556962025316	0.113924050632911	0.341772151898734	0	0.0253164556962025	0.253164556962025	0.113924050632911	0.544303797468354	0.253164556962026	0.0253164556962025	0	54.0126582278481	0.544303797468355	40.4556962025316	0.050632911392405	0.113924050632911	0.164556962025316	0	3.29113924050633	0.253164556962025	0	0.113924050632911	0.544303797468354	0.177215189873418	0.253164556962026	0.0253164556962025	0	3.72151898734177	0.050632911392405	0.113924050632911	0.164556962025316	0	0.0886075949367089	28.5443037974684	3.29113924050633	0	31.8481012658228	0.835443037974684	17.0506329113924	9.0126582278481	0.253164556962025	0.544303797468355	0	0.113924050632911	0.556962025316456	0.544303797468354	2.81012658227848	0.177215189873418	0.253164556962026	17.0506329113924	0	0.417721518987342	0.0253164556962025	0.0253164556962025	3.72151898734177	4.26582278481013	0.468354430379747	0.227848101265823	0	0.784810126582279	0.40506329113924	0.0253164556962025	0	0.0253164556962025	0.0886075949367089	0.0886075949367089	1.0126582278481	0.59493670886076	3.29113924050633	0.113924050632911	0	2.30379746835444	1.16455696202532	0.265822784810127	0.544303797468355	0.0253164556962025	0.417721518987342	0.0126582278481013	0.708860759493671	0.253164556962025	0	0	0.113924050632911	0.556962025316456	0.544303797468354	2.81012658227848	0.177215189873418	0.139240506329114	0.253164556962026	26.746835443038	25.0126582278481	5.31645569620253
"30.186.9"	9	"cre"	"9_cre"	"m"	152	61.03	30.02	100	0.155199172271081	49.6120020693223	0.439730988101397	0.297465080186239	44.593895499224	4.5783755819969	0.116399379203311	0.206932229694775	0.155199172271081	0.258665287118469	9.00155199172272	49.3533367822038	1.31919296430419	32.3590274185204	0.297465080186239	3.00051733057424	0.982928091050181	0.116399379203311	0.439730988101397	0.206932229694775	0.258665287118468	2.25038799793067	0.116399379203311	0	49.3533367822038	1.31919296430419	32.3590274185204	0.155199172271081	0.297465080186239	0.0775995861355406	0.982928091050181	9.00155199172272	0.439730988101397	0.258665287118469	0.206932229694775	0.258665287118468	2.9229177444387	2.25038799793067	0.116399379203311	0	3.41438178996379	0.155199172271081	0.297465080186239	0.0775995861355406	0.982928091050181	0.245732022762545	16.3735126745991	9.00155199172272	0.594930160372478	21.3398861872737	0.931195033626487	21.6761510605276	12.7780651836524	0.439730988101397	1.31919296430419	0.258665287118469	0.206932229694775	1.99172271081221	0.258665287118468	2.36678737713399	2.9229177444387	2.25038799793067	21.6761510605276	0.0646663217796172	0.0129332643559234	0.116399379203311	0.336264873254009	3.41438178996379	4.15157785825142	0.129332643559234	1.38385928608381	0.594930160372478	0.478530781169167	1.17692705638903	0.0129332643559234	0.0129332643559234	0.090532850491464	0.245732022762545	0	0.543197102948784	0.517330574236937	9.00155199172272	0.297465080186239	0	4.04811174340404	1.39679255043973	0.918261769270564	1.31919296430419	0.0646663217796172	0.918261769270564	0	5.22503879979307	0.439730988101397	0.918261769270564	0.258665287118469	0.206932229694775	1.99172271081221	0.258665287118468	2.36678737713399	2.9229177444387	0.0646663217796172	2.25038799793067	14.187790998448	12.2219348163476	3.76357992757372
"35.203.9"	9	"cre"	"9_cre"	"m"	159	71.91	35.02	100	0.0431127398146152	50.5389092476827	0.366458288424229	0.183229144212115	45.5593877990946	1.9831860314723	0.107781849536538	1.21793489976288	0.0431127398146152	0.150894589351153	4.02026298771287	49.8706617805562	0.808363871524035	40.47208450097	0.183229144212115	1.02392757059711	0	0.107781849536538	0.366458288424229	1.21793489976288	0.668247467126535	1.06704031041172	0.107781849536538	0	49.8706617805562	0.808363871524035	40.47208450097	0.0431127398146152	0.183229144212115	0.0862254796292304	0	4.02026298771287	0.366458288424229	0.150894589351153	1.21793489976288	0.668247467126535	0.937702090967881	1.06704031041172	0.107781849536538	0	2.43586979952576	0.0431127398146152	0.183229144212115	0.0862254796292304	0	0	30.6747143780987	4.02026298771287	0	25.8568657038155	0.754472946755767	20.1336494934254	8.73032981245958	0.366458288424229	0.808363871524035	0.150894589351153	1.21793489976288	0.689803837033843	0.668247467126535	1.06704031041173	0.937702090967881	1.06704031041172	20.1336494934254	0	0.183229144212115	0.107781849536538	0.107781849536538	2.43586979952576	5.06574692821729	0.528131062729037	0.452683768053459	0	1.30416037939211	0.215563699073076	0.0107781849536538	0.0107781849536538	0.0215563699073076	0	0.0323345548609614	1.33649493425307	0.0215563699073076	4.02026298771287	0.183229144212115	0	2.37120068980383	0.62513472731192	0.269454623841345	0.808363871524035	0.0215563699073076	0.571243802543652	0	0.819142056477689	0.366458288424229	0	0.150894589351153	1.21793489976288	0.689803837033843	0.668247467126535	1.06704031041173	0.937702090967881	0.0754472946755766	1.06704031041172	29.1226557447726	18.150463461953	4.8286268592369
"6.203.5"	5	"cre"	"5_cre"	"m"	160	67.45	36.13	100	0.0123639960435213	41.3452027695351	0.0989119683481701	0.0741839762611276	56.2067260138477	1.60731948565776	0.111275964391691	0.544015825914936	0.0123639960435213	0.383283877349159	4.03066271018793	40.0593471810089	0.185459940652819	49.0108803165183	0.0741839762611276	1.03857566765579	0	0.111275964391691	0.0989119683481701	0.544015825914936	1.28585558852621	3.16518298714145	0.111275964391691	0	40.0593471810089	0.185459940652819	49.0108803165183	0.0123639960435213	0.0741839762611276	0.0618199802176064	0	4.03066271018793	0.0989119683481701	0.383283877349159	0.544015825914936	1.28585558852621	0.97675568743818	3.16518298714145	0.111275964391691	0	2.46043521266073	0.0123639960435213	0.0741839762611276	0.0618199802176064	0	0.234915924826904	28.2640949554896	4.03066271018793	0.0123639960435213	16.3699307616222	0.803659742828882	19.4114737883284	18.1750741839763	0.0989119683481701	0.185459940652819	0.383283877349159	0.544015825914936	1.01384767556874	1.28585558852621	2.324431256182	0.97675568743818	3.16518298714145	19.4114737883284	0	0	0.111275964391691	0.259643916913947	2.46043521266073	1.84223541048467	0.210187932739861	2.20079129574678	0.0123639960435213	1.76805143422354	0.210187932739862	0.0494559841740851	0.0989119683481701	0.0123639960435213	0.234915924826904	0	1.52077151335312	1.03857566765579	4.03066271018793	0.0741839762611276	0	3.65974282888229	1.3353115727003	0.296735905044511	0.185459940652819	0	0.803659742828882	0	2.11424332344214	0.0989119683481701	0	0.383283877349159	0.544015825914936	1.01384767556874	1.28585558852621	2.324431256182	0.97675568743818	0.0123639960435213	3.16518298714145	25.1483679525223	10.5712166172107	10.5341246290801
