""	"31.188.9"	"54.194.10"	"13.194.5"	"64.194.12"	"39.187.9"	"65.195.12"	"25.187.7"	"18.189.7"	"19.190.7"	"12.192.5"	"3.189.5"	"7.213.5"	"1.186.5"	"47.189.10"	"51.213.10"	"23.218.7"	"55.195.10"	"34.193.9"	"15.196.5"	"22.213.7"	"63.192.12"	"14.195.5"	"30.186.9"	"35.203.9"	"6.203.5"	"36.213.9"	"8.218.5"	"57.193.12"	"46.188.10"	"16.186.7"	"4.190.5"	"66.196.12"	"50.203.10"	"44.196.9"	"10.187.5"	"21.203.7"	"38.185.9"	"61.185.12"	"58.203.12"	"29.196.7"	"9.185.5"	"11.191.5"	"56.188.12"	"43.195.9"	"45.186.10"	"5.193.5"	"24.185.7"	"52.218.10"	"37.218.9"	"48.190.10"	"41.192.9"	"40.191.9"	"28.195.7"	"17.188.7"	"2.188.5"	"53.191.10"	"62.191.12"	"59.213.12"	"32.189.9"	"42.194.9"	"49.193.10"	"33.190.9"	"20.193.7"	"27.192.7"	"60.218.12"
"o__Anaeroplasmatales"	0.760992108229989	0.0754961173425367	0.730343489672487	0.0450653447498873	0.0688403529632643	0.158156348847718	0.0434829872812262	0	0.468334220329963	0.0421274354923644	0.26650873556411	0.0555941626129256	0.0115593572997341	0.352526439482961	0	0	0.0205191340925413	0	0.0576103237700196	0.0365764447695684	0.489469000296648	0.0253164556962025	0.116399379203311	0.107781849536538	0.111275964391691	0	0.0795924864692773	0	0.292825768667643	0.0132222662964432	0.0514668039114771	0.0981629504978264	0.336034789484088	0.0415167450871852	0.0404858299595142	0	0.652856246076585	0.0101512536798295	0.40499493756328	0	0.280277327039386	0.0746268656716418	0.186431900569653	0	0.0862730061349693	0	0.0686718857299821	0	0.332175751170165	0.734433209153805	0.0681818181818182	0.139243443954514	0	0.0743586565869377	0.279273887891482	0.0922023182297155	0.101083032490975	0	0.284164298630845	0	0	0.0492368291482029	0	0.0106700810926163	0.154575432811212
"o__Bacillales"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121921482565228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.267599835323178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255567725447244	0	0
"o__Bacteroidales"	57.5817361894025	28.8071613459879	22.1499486477234	35.4889589905363	45.0653983353151	54.1572525982829	56.7452984020002	59.1436509233535	34.3480574773816	45.2764612954186	44.1368078175896	55.0660180681028	47.347127499711	43.2432432432432	43.1323894321997	25.75299034443	32.4407510003078	41.5920976176641	66.5975342781426	42.1116800780297	20.3648768911302	54.0126582278481	49.3533367822038	49.8706617805562	40.0593471810089	37.5450880543178	45.3836357847819	35.0797266514807	55.2708638360176	55.9566309665476	50.2702007205353	48.0717991866498	20.3696382684325	61.5970107943537	31.751012145749	58.4808563194731	47.7966101694915	56.5018779819308	40.8482393970075	66.0896130346232	56.0112110930816	63.5074626865672	30.4194717762817	44.1169928825623	47.8240030674846	35.806953814219	25.9717071830792	36.4854004821859	36.4487392420353	47.4827035657264	25.4431818181818	50.9863077280112	63.8328951212387	24.0426322964432	31.1390384999003	65.4899894625922	67.7545126353791	55.3141857413617	47.261689485921	26.1928265876933	47.3971452560873	53.865091088134	57.5392479006937	44.1101152368758	52.5144270403957
"o__Burkholderiales"	2.87485907553552	0.625539257981018	0.308113659705581	2.52365930599369	1.12647850303523	1.3669227293267	1.88063919991303	1.24203301193006	0.329962746141564	0.832016850974197	1.33254367782055	2.1264767199444	0.774476939082187	0.99882491186839	1.16771274266531	0.518806744487678	0.63609315686878	2.20801859384079	0.898721050812306	0.633991709339185	0.548798576090181	0.544303797468355	1.31919296430419	0.808363871524035	0.185459940652819	0.60471037555697	1.22572429162688	0.780995769606248	1.24450951683748	0.687557847415047	0.746268656716418	0.953582947693171	0.138367266258154	2.61555494049267	0.364372469635628	3.95224372169617	1.53170119271814	1.31966297837783	0.708741140735741	1.42566191446028	1.26862369080986	1.23880597014925	0.248575867426204	1.46797153024911	0.575153374233129	1.66061235080436	1.07128141738773	0.696490758103402	1.81186773365545	0.745077168706759	0.340909090909091	1.33441633789742	1.4022787028922	0.384186392365844	0.209455415918612	1.08008429926238	1.96389891696751	3.07625018224231	1.31748902092482	0.614237139409894	1.83669185558354	0.640078778926637	4.05257393209201	0.853606487409304	1.05111294311624
"o__Clostridiales"	12.7113866967305	67.9357204486627	72.6463539883601	53.199639477242	47.7251392452594	38.646633529146	33.2753560169584	28.0601405458408	53.2623736029803	42.4644549763033	37.3260290198401	13.1480194579569	44.3301352444804	34.9823736780258	13.5746606334842	67.9780948263438	62.850107725454	44.6833236490413	24.0695932711142	49.7805413313826	74.9925838030258	40.4556962025316	32.3590274185204	40.47208450097	49.0108803165183	46.9234033524295	40.2897166507482	47.6515891094479	26.5007320644217	37.3661245537485	21.7189912506433	42.4765110082737	72.9788495750149	29.0063659009134	64.3218623481781	19.0201729106628	42.0213433772756	38.808242817988	44.0656991787603	27.0239307535641	32.526921374834	26.2238805970149	61.4396685655101	50.8674377224199	36.6564417177914	48.4820965230929	37.7970059057822	45.713903027056	27.9933564849766	31.5380521554018	71.3181818181818	40.3573915061499	30.4265264387964	50.8737142148965	60.9515260323159	24.7497365648051	24.043321299639	12.1883656509695	35.4042882975975	70.3411209827794	31.7380352644836	31.314623338257	18.1087988316904	51.0136577037986	36.0366859027205
"o__Coriobacteriales"	0.0986471251409245	0.0323554788610872	0	0.0901306894997747	0.062582139057513	0.112968820605513	0.0760952277421459	0.294165713351855	0.0638637573177222	0.0947867298578199	0.0740302043233639	0.0833912439193885	0.0462374291989365	0.0587544065804935	0.131367683549847	0.0864677907479464	0.0102595670462706	0.0581057524694945	0.0460882590160157	0.0853450377956596	0.0148323939483833	0.050632911392405	0.155199172271081	0.0431127398146152	0.0123639960435213	0.0530447697856992	0.0318369945877109	0.0867773077340275	0.219619326500732	0.0925558640751025	0.0514668039114771	0.0701163932127331	0.0691836331290769	0.124550235261555	0.0910931174089069	0.164676821737341	0.0251098556183302	0.0609075220789768	0.0674991562605468	0.0763747454175153	0.693317598465851	0.0895522388059701	0.0207146556188504	0.0222419928825622	0.124616564417178	0.155682407887909	0.0274687542919928	0.0535762121618002	0.271780160048316	0.0851516764236296	0	0.0232072406590856	0.0876424189307624	0.0991448754492502	0.0299222022740874	0.0790305584826133	0.115523465703971	0.116635077999708	0.439163006974942	0.0109685203466052	0.0629722921914358	0.108321024126046	0.0365096750638919	0.0426803243704652	0.0309150865622424
"o__Deferribacterales"	0.338218714768884	0.26962899050906	0.947164213169006	0.360522757999099	0.19400463107829	0.293718933574333	0.0543537341015328	0.0490276188919758	0.0957956359765833	0.410742496050553	0.399763103346165	0.222376650451703	0.416136862790429	0.199764982373678	0.364910232082908	2.65167891627036	0.215450907971684	0.151074956420686	0.0460882590160157	0.0853450377956596	0.533966182141798	0.113924050632911	0.297465080186239	0.183229144212115	0.0741839762611276	0.62592828347125	0.0955109837631328	0.466428029070398	0.878477306002928	0.0793335977786593	0.0772002058672156	0.294488851493479	0.998220992290967	0.0138389150290617	0.0404858299595142	3.35529024289831	0.0753295668549906	0.0101512536798295	0.629992125098436	0.241853360488798	0.0295028765304617	0.0597014925373134	0.290005178663905	0.0333629893238434	0.0766871165644172	0.985988583290088	13.1712676830106	0.0669702652022502	0.211384568926468	0.0851516764236296	0.659090909090909	0.0116036203295428	0.058428279287175	0.173503532036188	0.0398962696987832	0.0131717597471022	0.0433212996389892	0.379064003499052	0.051666236114699	0.263244488318526	0.115449202350966	0.0492368291482029	3.90653523183644	0.0853606487409304	0.12366034624897
"o__Desulfovibrionales"	0.0422773393461105	0.593183779119931	0.661873787515692	0.473186119873817	0.375492834345078	0.237234523271577	0.0652244809218393	0.11439777741461	0.478978179882916	0.115850447604002	0.0444181225940184	0.125086865879083	0.0693561437984048	0.434782608695652	0.102174864983214	0.821444012105491	1.15933107622858	0.383497966298664	0.149786841802051	0.158497927334796	0.548798576090181	0.164556962025316	0.0775995861355406	0.0862254796292304	0.0618199802176064	0.116698493528538	0.191021967526266	0.28202625013559	0.366032210834553	0.0925558640751025	0.0386001029336079	0.280465572850933	0.415101798774462	0.0691945751453086	0.41497975708502	0.102923013585838	0.238543628374137	0.304537610394883	0.438744515693554	0.318228105906314	0.221271573978463	0.164179104477612	0.735370274469187	0.311387900355872	0.0766871165644172	0.441100155682408	0.178546902897954	0.20091079560675	0.15098897780462	0.127727514635444	0.545454545454546	0.232072406590856	0.335962605901256	0.33461395464122	0.418910831837223	0.381981032665964	0.15884476534296	0.0291587694999272	0.24541462154482	0.701985302182736	0.136439966414778	0.16740521910389	0.0365096750638919	0.224071702944942	0.216405605935697
"o__Erysipelotrichales"	0.366403607666291	0	0	0.0225326723749437	0.0500657112460104	0.0903750564844103	0.0326122404609197	0.0490276188919758	0.0851516764236296	0	0	0	0	2.09165687426557	0	0	0	0.0116211504938989	0	0	0.0148323939483833	0	0.982928091050181	0	0	0	0	0.0325414904002603	0.732064421669107	0	0	0	0	0	0	0.0205846027171676	0.0627746390458255	0.0609075220789768	0.0787490156373045	0.0763747454175153	0.17701725918277	0.119402985074627	0.0103573278094252	0	1.49539877300614	0	0	0.200910795606751	1.70617544919221	0.989888238424694	0	0	0	0.0371793282934688	0	1.05374077976818	0.202166064981949	0.0437381542498907	0.749160423663136	0	0.0209907640638119	1.19153126538651	0	0.0106700810926163	0.0412201154163232
