	1.186.5	10.187.5	11.191.5	12.192.5	13.194.5	14.195.5	15.196.5	16.186.7	17.188.7	18.189.7	19.190.7	2.188.5	20.193.7	21.203.7	22.213.7	23.218.7	24.185.7	25.187.7	27.192.7	28.195.7	29.196.7	3.189.5	30.186.9	31.188.9	32.189.9	33.190.9	34.193.9	35.203.9	36.213.9	37.218.9	38.185.9	39.187.9	4.190.5	40.191.9	41.192.9	42.194.9	43.195.9	44.196.9	45.186.10	46.188.10	47.189.10	48.190.10	49.193.10	5.193.5	50.203.10	51.213.10	52.218.10	53.191.10	54.194.10	55.195.10	56.188.12	57.193.12	58.203.12	59.213.12	6.203.5	60.218.12	61.185.12	62.191.12	63.192.12	64.194.12	65.195.12	66.196.12	7.213.5	8.218.5	9.185.5
1.186.5	0	0.255925375180515	0.321862933096755	0.227092630463393	0.402060841912944	0.212808005866878	0.321934771780241	0.3413436025057	0.425412192058769	0.339416053369544	0.391702496564823	0.359134128271468	0.437136408448478	0.440349282897878	0.292024598227033	0.445430875834651	0.443631746038104	0.299466038937737	0.260439963867118	0.332814642607577	0.349687627887347	0.314250178393789	0.360819007746705	0.397527264021902	0.308918455551737	0.385808519854304	0.360043221808101	0.277932570819018	0.311118343008305	0.434448815312808	0.292478607088108	0.286887020845528	0.364866939239605	0.287069085582782	0.389960194015505	0.372862265333757	0.250071656388739	0.314060735151165	0.336479929217392	0.347362864601606	0.338463407972805	0.346761959286898	0.353684740084846	0.3920548822268	0.442057139731662	0.41815133146472	0.357839221806032	0.336532755893675	0.350569328453962	0.333202959423892	0.37178936319236	0.338929928022437	0.304010642385484	0.466341764184669	0.32992435235254	0.320733502235248	0.310000713542528	0.339548300130807	0.437946518275967	0.318546959680206	0.270185633362569	0.263910563512939	0.434249344134738	0.300299761043731	0.324550034421462
10.187.5	0.255925375180515	0	0.433633311236516	0.31026198921827	0.267362646267399	0.308123052284312	0.438374450530783	0.415906711181799	0.358176045781082	0.455585448213558	0.317153044590868	0.268912420003969	0.54802339166663	0.544329889923447	0.308989424687424	0.362845532554482	0.414556859070178	0.408038895263105	0.290467010019508	0.407890924279911	0.454444196821611	0.39011773541594	0.433729050941012	0.503162602083311	0.372445989380137	0.445672119217317	0.389882761459437	0.357095530424578	0.319597152533226	0.449979687224769	0.347606663635341	0.326743791769347	0.45207297341759	0.341129206668769	0.264031829833973	0.244280029803535	0.265331022275325	0.446086375133443	0.409536737631893	0.441066375099124	0.381416254678188	0.411821067627632	0.411545709124188	0.407997654550221	0.318647894764533	0.503973667545064	0.355353109924393	0.418868382784427	0.219985777805615	0.229270045451131	0.283094408739906	0.325581813472323	0.327078394009312	0.560632236833285	0.344989611066408	0.386917680775825	0.367466115654415	0.443743834461814	0.318244954142471	0.289464342608404	0.338832537673443	0.310336479164584	0.529652958978465	0.348203344724802	0.425189431552875
11.191.5	0.321862933096755	0.433633311236516	0	0.348170024403209	0.533125290081602	0.323618193469114	0.266620354877521	0.434125370403852	0.559916368389262	0.359848207899615	0.498552010562097	0.496679139623826	0.425536993442677	0.421915422355876	0.43341577167945	0.57621190285046	0.534753485094174	0.21099625168492	0.357921647422832	0.22769124209769	0.212343806391978	0.40847882730456	0.401995329497012	0.358480387652011	0.366746454807849	0.416835115763104	0.501125763424154	0.402163083088739	0.460643323703681	0.473690921209576	0.310464011672375	0.318394530967992	0.413253357320916	0.316146508192478	0.541728151276775	0.526314601615702	0.407564695721511	0.246901270547625	0.410725989958395	0.353695065361517	0.437751755915664	0.414470814757515	0.446521399774589	0.500573428348804	0.559911524330619	0.448628421644358	0.478969591342196	0.202217157209018	0.492673263757689	0.459462987192497	0.516983218916967	0.485720160058902	0.405961900681726	0.389781814406154	0.459333508867233	0.388880142464267	0.273774358122166	0.203846875251164	0.560422896023338	0.440382540110581	0.288964534990039	0.372886318968018	0.425656815359937	0.415166461156284	0.17172556097492
12.192.5	0.227092630463393	0.31026198921827	0.348170024403209	0	0.388421802582542	0.217545117540332	0.305269378280275	0.36803437252051	0.401209582959925	0.338414350846135	0.395350461497917	0.364548278616052	0.417943526547935	0.405218088515733	0.278738145934231	0.461864322661487	0.407129373513147	0.319867690458335	0.240654483485762	0.324067754644447	0.368466383337304	0.260466265266483	0.325641854536043	0.380898981429228	0.277749659967288	0.372543190433528	0.342962179193356	0.2756678527443	0.285671248778427	0.403321013004811	0.310675808527395	0.298738717316116	0.35040021921677	0.302549622738622	0.39244487439063	0.362634841409529	0.274884122942332	0.329389606952697	0.293239889600252	0.330122930585895	0.308454238569595	0.314110660637786	0.320384177956419	0.342998172138666	0.43433361862186	0.389731876681262	0.331837292052746	0.352725021629565	0.340196527486172	0.323139110208957	0.377131477865856	0.31236555054945	0.299136159659671	0.417050741602807	0.316188584574047	0.281046585924303	0.319316488161322	0.349929849249128	0.428220507182911	0.27930225327741	0.26523701029822	0.224728621295321	0.388434659394819	0.251686801898918	0.325331852559363
13.194.5	0.402060841912944	0.267362646267399	0.533125290081602	0.388421802582542	0	0.385913856718287	0.52719245137996	0.488056835517846	0.36658857053033	0.534896468362442	0.372430861394297	0.351868989117183	0.577615298900572	0.575993587916415	0.38104242872217	0.336418630216082	0.419206966577062	0.487608794186642	0.363104992956528	0.498974011394097	0.543022122056285	0.476273355635256	0.497798395163127	0.594452958423095	0.467968254039924	0.531996107894154	0.439837825391729	0.431022114817085	0.389781245794734	0.508090049832592	0.422509861572313	0.393560446455295	0.555037926836021	0.453335066976104	0.226938879567272	0.241841969095335	0.364714520573717	0.513606671250767	0.492521506234954	0.514643336379694	0.452009137759739	0.475395168837933	0.478797308833835	0.396875819749353	0.261204663887275	0.569047564297304	0.416698220601718	0.515088820030422	0.237105507148239	0.283471829519368	0.301721265914751	0.370543555748671	0.388488652981728	0.610366091876555	0.401728442681146	0.453777322989394	0.462752757280008	0.532488321072532	0.285973018252347	0.348908406150391	0.430562471462338	0.387471292729429	0.619858077855732	0.433507818454064	0.498133910643371
14.195.5	0.212808005866878	0.308123052284312	0.323618193469114	0.217545117540332	0.385913856718287	0	0.254403969917017	0.303384223399378	0.433670392400046	0.31559920816895	0.364238568624463	0.356863170106398	0.432328141683408	0.43619833939909	0.28271827945872	0.464681930911781	0.443013109634239	0.304002167189743	0.267714397103522	0.307232364203109	0.356604397061304	0.323461178570271	0.344990413668296	0.389525987091401	0.293105739425695	0.359065047094321	0.345491409262889	0.259195701244748	0.31788171449031	0.4368859675376	0.318292813555515	0.314187289940944	0.343755055545959	0.288871712279269	0.397926541775239	0.371731023029531	0.275757499705444	0.307000840063934	0.311017876395078	0.345426807128126	0.315639128152174	0.335510877571534	0.359282507960847	0.411223460516831	0.43593305264874	0.431101302913264	0.356079170212798	0.340213065618148	0.348012058361824	0.337016640369077	0.374711532262944	0.351138452276107	0.311268363205649	0.441761726675028	0.311617910513948	0.267346716105999	0.300817802985018	0.335054715840528	0.452467372503655	0.314663364919936	0.253510171854223	0.225399017663053	0.408225251640853	0.280201575147731	0.327504983604286
15.196.5	0.321934771780241	0.438374450530783	0.266620354877521	0.305269378280275	0.52719245137996	0.254403969917017	0	0.36167482079576	0.52791770973993	0.296692542100611	0.454231249190946	0.432155584586518	0.416343084013786	0.422120769661125	0.370745898098352	0.562712838662508	0.509895140786438	0.320103484750747	0.378963526404116	0.258227986970691	0.287624112934643	0.374095998907152	0.347095113848761	0.334273896796039	0.321838468865029	0.34161390523477	0.420837571446873	0.330152413786665	0.401907175595363	0.459961218924455	0.386378338342175	0.391477848785156	0.358808781471029	0.342224848545876	0.536001639546327	0.51081898138856	0.394421423938668	0.280121549544651	0.3447987672324	0.320332018621021	0.364901601933936	0.356576599846133	0.400612160580349	0.470734480456984	0.552820108159945	0.430144349597188	0.435320896075542	0.287451405650017	0.486041499929769	0.460627461578275	0.479273391984009	0.445925647926262	0.38769193031578	0.398591243966236	0.383414049079339	0.314160021847523	0.353208996938776	0.27819776538473	0.573853158771435	0.400372249554781	0.31386117476933	0.297246414451582	0.380804933668986	0.336429459265695	0.312127818500879
16.186.7	0.3413436025057	0.415906711181799	0.434125370403852	0.36803437252051	0.488056835517846	0.303384223399378	0.36167482079576	0	0.42633328065143	0.267670045467266	0.376624164059286	0.400877259510057	0.473131940046259	0.465991150853098	0.272599425874675	0.443527945783164	0.485947466899655	0.37996366331355	0.37502214668339	0.440078556590755	0.458192895905306	0.381550057976387	0.318648129328157	0.428871822716775	0.332654587498331	0.294550048147987	0.363508746060674	0.295858956450017	0.366745383383818	0.466116289118841	0.407681137082395	0.420589340440088	0.378998046452527	0.388995896141129	0.483593602312779	0.449747919592771	0.364161376350338	0.43118476101957	0.319852414824015	0.386890879593912	0.343522887360494	0.329145998788677	0.400066758215041	0.408368039867984	0.486761392967843	0.458611449601525	0.359069300015296	0.421009719457551	0.440361376312648	0.440511941367028	0.42771744669746	0.397578137342486	0.359045736111524	0.493584451895776	0.321941497245827	0.332578252868159	0.390507840200169	0.420109999794426	0.519649598515144	0.387069056058853	0.37675643696926	0.338626959009795	0.450505897279862	0.331107390819483	0.421260342066715
17.188.7	0.425412192058769	0.358176045781082	0.559916368389262	0.401209582959925	0.36658857053033	0.433670392400046	0.52791770973993	0.42633328065143	0	0.434657454691627	0.361930869969186	0.337819449367056	0.534827647154936	0.542254651398767	0.329862742650604	0.37342557387606	0.302467500734656	0.542674964801153	0.424296167243052	0.551257097228101	0.580721459662698	0.379743687178078	0.425010545302925	0.465364254422329	0.406726548919475	0.484040431078596	0.333376802291428	0.409037140465455	0.318042675289918	0.368009595680545	0.490063499824009	0.473030229118916	0.401881628845075	0.486108294218491	0.363939620332286	0.339810737403511	0.402012253061543	0.565585514834816	0.436206560521613	0.435141266072064	0.33627336516197	0.42219564746731	0.361239382281227	0.374192517754821	0.359823432316488	0.462039685204691	0.28405683162086	0.536779839882648	0.354516961549223	0.394994273767218	0.306532040652159	0.292938851832619	0.411546499266528	0.507444966819574	0.384309563642723	0.392079147393645	0.50805741196292	0.548734340348896	0.400528611684953	0.344717023403849	0.473360716880049	0.401285295879569	0.496171570374627	0.35490756614727	0.538273932245677
