	measure	Group1	Group2	pvalue	corrected
83	Shannon.effective	5_wt	9_cre	1	1
84	Shannon.effective	5_wt	9_wt	1	1
85	Shannon.effective	7_cre	7_wt	0.4621	1
86	Shannon.effective	7_cre	9_cre	1	1
87	Shannon.effective	7_cre	9_wt	1	1
88	Shannon.effective	7_wt	9_cre	0.4621	1
89	Shannon.effective	7_wt	9_wt	0.7104	1
90	Shannon.effective	9_cre	9_wt	1	1
91	Simpson.effective	10_cre	10_wt	0.1281	1
92	Simpson.effective	10_cre	12_cre	0.4621	1
93	Simpson.effective	10_cre	12_wt	0.7152	1
94	Simpson.effective	10_cre	5_cre	1	1
95	Simpson.effective	10_cre	5_wt	1	1
96	Simpson.effective	10_cre	7_cre	1	1
97	Simpson.effective	10_cre	7_wt	0.4621	1
98	Simpson.effective	10_cre	9_cre	1	1
99	Simpson.effective	10_cre	9_wt	1	1
100	Simpson.effective	10_wt	12_cre	0.6817	1
101	Simpson.effective	10_wt	12_wt	0.427	1
102	Simpson.effective	10_wt	5_cre	0.1281	1
103	Simpson.effective	10_wt	5_wt	0.2451	1
104	Simpson.effective	10_wt	7_cre	0.1281	1
105	Simpson.effective	10_wt	7_wt	0.6817	1
106	Simpson.effective	10_wt	9_cre	0.1281	1
107	Simpson.effective	10_wt	9_wt	0.2451	1
108	Simpson.effective	12_cre	12_wt	1	1
109	Simpson.effective	12_cre	5_cre	0.4621	1
110	Simpson.effective	12_cre	5_wt	0.7104	1
111	Simpson.effective	12_cre	7_cre	0.4621	1
112	Simpson.effective	12_cre	7_wt	1	1
113	Simpson.effective	12_cre	9_cre	0.4621	1
114	Simpson.effective	12_cre	9_wt	0.7104	1
115	Simpson.effective	12_wt	5_cre	0.7152	1
116	Simpson.effective	12_wt	5_wt	1	1
117	Simpson.effective	12_wt	7_cre	0.7152	1
118	Simpson.effective	12_wt	7_wt	1	1
119	Simpson.effective	12_wt	9_cre	0.7152	1
120	Simpson.effective	12_wt	9_wt	1	1
121	Simpson.effective	5_cre	5_wt	1	1
122	Simpson.effective	5_cre	7_cre	1	1
123	Simpson.effective	5_cre	7_wt	0.4621	1
124	Simpson.effective	5_cre	9_cre	1	1
125	Simpson.effective	5_cre	9_wt	1	1
126	Simpson.effective	5_wt	7_cre	1	1
127	Simpson.effective	5_wt	7_wt	0.7104	1
128	Simpson.effective	5_wt	9_cre	1	1
129	Simpson.effective	5_wt	9_wt	1	1
130	Simpson.effective	7_cre	7_wt	0.4621	1
131	Simpson.effective	7_cre	9_cre	1	1
132	Simpson.effective	7_cre	9_wt	1	1
133	Simpson.effective	7_wt	9_cre	0.4621	1
134	Simpson.effective	7_wt	9_wt	0.7104	1
135	Simpson.effective	9_cre	9_wt	1	1
136	k__Bacteria	10_cre	10_wt	0.1281	1
137	k__Bacteria	10_cre	12_cre	0.4621	1
138	k__Bacteria	10_cre	12_wt	0.7152	1
139	k__Bacteria	10_cre	5_cre	1	1
140	k__Bacteria	10_cre	5_wt	1	1
141	k__Bacteria	10_cre	7_cre	1	1
142	k__Bacteria	10_cre	7_wt	0.4621	1
143	k__Bacteria	10_cre	9_cre	1	1
144	k__Bacteria	10_cre	9_wt	1	1
145	k__Bacteria	10_wt	12_cre	0.6817	1
146	k__Bacteria	10_wt	12_wt	0.427	1
147	k__Bacteria	10_wt	5_cre	0.1281	1
148	k__Bacteria	10_wt	5_wt	0.2451	1
149	k__Bacteria	10_wt	7_cre	0.1281	1
150	k__Bacteria	10_wt	7_wt	0.6817	1
151	k__Bacteria	10_wt	9_cre	0.1281	1
152	k__Bacteria	10_wt	9_wt	0.2451	1
153	k__Bacteria	12_cre	12_wt	1	1
154	k__Bacteria	12_cre	5_cre	0.4621	1
155	k__Bacteria	12_cre	5_wt	0.7104	1
156	k__Bacteria	12_cre	7_cre	0.4621	1
157	k__Bacteria	12_cre	7_wt	1	1
158	k__Bacteria	12_cre	9_cre	0.4621	1
159	k__Bacteria	12_cre	9_wt	0.7104	1
160	k__Bacteria	12_wt	5_cre	0.7152	1
161	k__Bacteria	12_wt	5_wt	1	1
162	k__Bacteria	12_wt	7_cre	0.7152	1
163	k__Bacteria	12_wt	7_wt	1	1
164	k__Bacteria	12_wt	9_cre	0.7152	1
165	k__Bacteria	12_wt	9_wt	1	1
166	k__Bacteria	5_cre	5_wt	1	1
167	k__Bacteria	5_cre	7_cre	1	1
168	k__Bacteria	5_cre	7_wt	0.4621	1
169	k__Bacteria	5_cre	9_cre	1	1
170	k__Bacteria	5_cre	9_wt	1	1
171	k__Bacteria	5_wt	7_cre	1	1
172	k__Bacteria	5_wt	7_wt	0.7104	1
173	k__Bacteria	5_wt	9_cre	1	1
174	k__Bacteria	5_wt	9_wt	1	1
175	k__Bacteria	7_cre	7_wt	0.4621	1
176	k__Bacteria	7_cre	9_cre	1	1
177	k__Bacteria	7_cre	9_wt	1	1
178	k__Bacteria	7_wt	9_cre	0.4621	1
179	k__Bacteria	7_wt	9_wt	0.7104	1
180	k__Bacteria	9_cre	9_wt	1	1
181	p__Bacteroidetes	10_cre	10_wt	0.1281	1
182	p__Bacteroidetes	10_cre	12_cre	0.4621	1
183	p__Bacteroidetes	10_cre	12_wt	0.7152	1
184	p__Bacteroidetes	10_cre	5_cre	1	1
185	p__Bacteroidetes	10_cre	5_wt	1	1
186	p__Bacteroidetes	10_cre	7_cre	1	1
187	p__Bacteroidetes	10_cre	7_wt	0.4621	1
188	p__Bacteroidetes	10_cre	9_cre	1	1
189	p__Bacteroidetes	10_cre	9_wt	1	1
190	p__Bacteroidetes	10_wt	12_cre	0.6817	1
191	p__Bacteroidetes	10_wt	12_wt	0.427	1
192	p__Bacteroidetes	10_wt	5_cre	0.1281	1
193	p__Bacteroidetes	10_wt	5_wt	0.2451	1
194	p__Bacteroidetes	10_wt	7_cre	0.1281	1
195	p__Bacteroidetes	10_wt	7_wt	0.6817	1
196	p__Bacteroidetes	10_wt	9_cre	0.1281	1
197	p__Bacteroidetes	10_wt	9_wt	0.2451	1
198	p__Bacteroidetes	12_cre	12_wt	1	1
199	p__Bacteroidetes	12_cre	5_cre	0.4621	1
200	p__Bacteroidetes	12_cre	5_wt	0.7104	1
201	p__Bacteroidetes	12_cre	7_cre	0.4621	1
202	p__Bacteroidetes	12_cre	7_wt	1	1
203	p__Bacteroidetes	12_cre	9_cre	0.4621	1
204	p__Bacteroidetes	12_cre	9_wt	0.7104	1
205	p__Bacteroidetes	12_wt	5_cre	0.7152	1
206	p__Bacteroidetes	12_wt	5_wt	1	1
207	p__Bacteroidetes	12_wt	7_cre	0.7152	1
208	p__Bacteroidetes	12_wt	7_wt	1	1
209	p__Bacteroidetes	12_wt	9_cre	0.7152	1
210	p__Bacteroidetes	12_wt	9_wt	1	1
211	p__Bacteroidetes	5_cre	5_wt	1	1
212	p__Bacteroidetes	5_cre	7_cre	1	1
213	p__Bacteroidetes	5_cre	7_wt	0.4621	1
214	p__Bacteroidetes	5_cre	9_cre	1	1
215	p__Bacteroidetes	5_cre	9_wt	1	1
216	p__Bacteroidetes	5_wt	7_cre	1	1
217	p__Bacteroidetes	5_wt	7_wt	0.7104	1
218	p__Bacteroidetes	5_wt	9_cre	1	1
219	p__Bacteroidetes	5_wt	9_wt	1	1
220	p__Bacteroidetes	7_cre	7_wt	0.4621	1
221	p__Bacteroidetes	7_cre	9_cre	1	1
222	p__Bacteroidetes	7_cre	9_wt	1	1
223	p__Bacteroidetes	7_wt	9_cre	0.4621	1
224	p__Bacteroidetes	7_wt	9_wt	0.7104	1
225	p__Bacteroidetes	9_cre	9_wt	1	1
226	p__Deferribacteres	10_cre	10_wt	0.5977	1
227	p__Deferribacteres	10_cre	12_cre	1	1
228	p__Deferribacteres	10_cre	12_wt	1	1
229	p__Deferribacteres	10_cre	5_cre	1	1
230	p__Deferribacteres	10_cre	5_wt	1	1
231	p__Deferribacteres	10_cre	7_cre	1	1
232	p__Deferribacteres	10_cre	7_wt	0.5977	1
233	p__Deferribacteres	10_cre	9_cre	1	1
234	p__Deferribacteres	10_cre	9_wt	1	1
235	p__Deferribacteres	10_wt	12_cre	0.3295	1
236	p__Deferribacteres	10_wt	12_wt	0.3295	1
237	p__Deferribacteres	10_wt	5_cre	0.5977	1
238	p__Deferribacteres	10_wt	5_wt	1	1
239	p__Deferribacteres	10_wt	7_cre	0.5977	1
240	p__Deferribacteres	10_wt	7_wt	1	1
241	p__Deferribacteres	10_wt	9_cre	0.5977	1
242	p__Deferribacteres	10_wt	9_wt	1	1
243	p__Deferribacteres	12_cre	12_wt	1	1
244	p__Deferribacteres	12_cre	5_cre	1	1
245	p__Deferribacteres	12_cre	5_wt	0.6513	1
246	p__Deferribacteres	12_cre	7_cre	1	1
247	p__Deferribacteres	12_cre	7_wt	0.3295	1
248	p__Deferribacteres	12_cre	9_cre	1	1
249	p__Deferribacteres	12_cre	9_wt	0.6513	1
250	p__Deferribacteres	12_wt	5_cre	1	1
251	p__Deferribacteres	12_wt	5_wt	0.6513	1
252	p__Deferribacteres	12_wt	7_cre	1	1
253	p__Deferribacteres	12_wt	7_wt	0.3295	1
254	p__Deferribacteres	12_wt	9_cre	1	1
255	p__Deferribacteres	12_wt	9_wt	0.6513	1
256	p__Deferribacteres	5_cre	5_wt	1	1
257	p__Deferribacteres	5_cre	7_cre	1	1
258	p__Deferribacteres	5_cre	7_wt	0.5977	1
259	p__Deferribacteres	5_cre	9_cre	1	1
260	p__Deferribacteres	5_cre	9_wt	1	1
261	p__Deferribacteres	5_wt	7_cre	1	1
262	p__Deferribacteres	5_wt	7_wt	1	1
263	p__Deferribacteres	5_wt	9_cre	1	1
264	p__Deferribacteres	5_wt	9_wt	1	1
265	p__Deferribacteres	7_cre	7_wt	0.5977	1
266	p__Deferribacteres	7_cre	9_cre	1	1
267	p__Deferribacteres	7_cre	9_wt	1	1
268	p__Deferribacteres	7_wt	9_cre	0.5977	1
269	p__Deferribacteres	7_wt	9_wt	1	1
270	p__Deferribacteres	9_cre	9_wt	1	1
271	p__Firmicutes	10_cre	10_wt	0.1281	1
272	p__Firmicutes	10_cre	12_cre	0.4621	1
273	p__Firmicutes	10_cre	12_wt	0.7152	1
274	p__Firmicutes	10_cre	5_cre	1	1
275	p__Firmicutes	10_cre	5_wt	1	1
276	p__Firmicutes	10_cre	7_cre	1	1
277	p__Firmicutes	10_cre	7_wt	0.4621	1
278	p__Firmicutes	10_cre	9_cre	1	1
279	p__Firmicutes	10_cre	9_wt	1	1
280	p__Firmicutes	10_wt	12_cre	0.6817	1
281	p__Firmicutes	10_wt	12_wt	0.427	1
282	p__Firmicutes	10_wt	5_cre	0.1281	1
283	p__Firmicutes	10_wt	5_wt	0.2451	1
284	p__Firmicutes	10_wt	7_cre	0.1281	1
285	p__Firmicutes	10_wt	7_wt	0.6817	1
286	p__Firmicutes	10_wt	9_cre	0.1281	1
287	p__Firmicutes	10_wt	9_wt	0.2451	1
288	p__Firmicutes	12_cre	12_wt	1	1
289	p__Firmicutes	12_cre	5_cre	0.4621	1
290	p__Firmicutes	12_cre	5_wt	0.7104	1
291	p__Firmicutes	12_cre	7_cre	0.4621	1
292	p__Firmicutes	12_cre	7_wt	1	1
293	p__Firmicutes	12_cre	9_cre	0.4621	1
294	p__Firmicutes	12_cre	9_wt	0.7104	1
295	p__Firmicutes	12_wt	5_cre	0.7152	1
296	p__Firmicutes	12_wt	5_wt	1	1
297	p__Firmicutes	12_wt	7_cre	0.7152	1
298	p__Firmicutes	12_wt	7_wt	1	1
299	p__Firmicutes	12_wt	9_cre	0.7152	1
300	p__Firmicutes	12_wt	9_wt	1	1
301	p__Firmicutes	5_cre	5_wt	1	1
302	p__Firmicutes	5_cre	7_cre	1	1
303	p__Firmicutes	5_cre	7_wt	0.4621	1
304	p__Firmicutes	5_cre	9_cre	1	1
305	p__Firmicutes	5_cre	9_wt	1	1
306	p__Firmicutes	5_wt	7_cre	1	1
307	p__Firmicutes	5_wt	7_wt	0.7104	1
308	p__Firmicutes	5_wt	9_cre	1	1
309	p__Firmicutes	5_wt	9_wt	1	1
310	p__Firmicutes	7_cre	7_wt	0.4621	1
311	p__Firmicutes	7_cre	9_cre	1	1
312	p__Firmicutes	7_cre	9_wt	1	1
313	p__Firmicutes	7_wt	9_cre	0.4621	1
314	p__Firmicutes	7_wt	9_wt	0.7104	1
315	p__Firmicutes	9_cre	9_wt	1	1
316	p__Proteobacteria	10_cre	10_wt	0.1281	1
317	p__Proteobacteria	10_cre	12_cre	0.4621	1
318	p__Proteobacteria	10_cre	12_wt	0.7152	1
319	p__Proteobacteria	10_cre	5_cre	1	1
320	p__Proteobacteria	10_cre	5_wt	1	1
321	p__Proteobacteria	10_cre	7_cre	1	1
322	p__Proteobacteria	10_cre	7_wt	0.4621	1
323	p__Proteobacteria	10_cre	9_cre	1	1
324	p__Proteobacteria	10_cre	9_wt	1	1
325	p__Proteobacteria	10_wt	12_cre	0.6817	1
326	p__Proteobacteria	10_wt	12_wt	0.427	1
327	p__Proteobacteria	10_wt	5_cre	0.1281	1
328	p__Proteobacteria	10_wt	5_wt	0.2451	1
329	p__Proteobacteria	10_wt	7_cre	0.1281	1
330	p__Proteobacteria	10_wt	7_wt	0.6817	1
331	p__Proteobacteria	10_wt	9_cre	0.1281	1
332	p__Proteobacteria	10_wt	9_wt	0.2451	1
333	p__Proteobacteria	12_cre	12_wt	1	1
334	p__Proteobacteria	12_cre	5_cre	0.4621	1
335	p__Proteobacteria	12_cre	5_wt	0.7104	1
336	p__Proteobacteria	12_cre	7_cre	0.4621	1
337	p__Proteobacteria	12_cre	7_wt	1	1
338	p__Proteobacteria	12_cre	9_cre	0.4621	1
339	p__Proteobacteria	12_cre	9_wt	0.7104	1
340	p__Proteobacteria	12_wt	5_cre	0.7152	1
341	p__Proteobacteria	12_wt	5_wt	1	1
342	p__Proteobacteria	12_wt	7_cre	0.7152	1
343	p__Proteobacteria	12_wt	7_wt	1	1
344	p__Proteobacteria	12_wt	9_cre	0.7152	1
345	p__Proteobacteria	12_wt	9_wt	1	1
346	p__Proteobacteria	5_cre	5_wt	1	1
347	p__Proteobacteria	5_cre	7_cre	1	1
348	p__Proteobacteria	5_cre	7_wt	0.4621	1
349	p__Proteobacteria	5_cre	9_cre	1	1
350	p__Proteobacteria	5_cre	9_wt	1	1
351	p__Proteobacteria	5_wt	7_cre	1	1
352	p__Proteobacteria	5_wt	7_wt	0.7104	1
353	p__Proteobacteria	5_wt	9_cre	1	1
354	p__Proteobacteria	5_wt	9_wt	1	1
355	p__Proteobacteria	7_cre	7_wt	0.4621	1
356	p__Proteobacteria	7_cre	9_cre	1	1
357	p__Proteobacteria	7_cre	9_wt	1	1
358	p__Proteobacteria	7_wt	9_cre	0.4621	1
359	p__Proteobacteria	7_wt	9_wt	0.7104	1
360	p__Proteobacteria	9_cre	9_wt	1	1
361	p__Tenericutes	10_cre	10_wt	0.0996	1
362	p__Tenericutes	10_cre	12_cre	0.3295	1
363	p__Tenericutes	10_cre	12_wt	0.3295	1
364	p__Tenericutes	10_cre	5_cre	0.6513	1
365	p__Tenericutes	10_cre	5_wt	0.6513	1
366	p__Tenericutes	10_cre	7_cre	0.3295	1
367	p__Tenericutes	10_cre	7_wt	0.0996	1
368	p__Tenericutes	10_cre	9_cre	1	1
369	p__Tenericutes	10_cre	9_wt	0.3295	1
370	p__Tenericutes	10_wt	12_cre	1	1
371	p__Tenericutes	10_wt	12_wt	1	1
372	p__Tenericutes	10_wt	5_cre	0.4828	1
373	p__Tenericutes	10_wt	5_wt	0.4828	1
374	p__Tenericutes	10_wt	7_cre	1	1
375	p__Tenericutes	10_wt	7_wt	1	1
376	p__Tenericutes	10_wt	9_cre	0.2241	1
377	p__Tenericutes	10_wt	9_wt	1	1
378	p__Tenericutes	12_cre	12_wt	1	1
379	p__Tenericutes	12_cre	5_cre	1	1
380	p__Tenericutes	12_cre	5_wt	1	1
381	p__Tenericutes	12_cre	7_cre	1	1
382	p__Tenericutes	12_cre	7_wt	1	1
383	p__Tenericutes	12_cre	9_cre	0.5977	1
384	p__Tenericutes	12_cre	9_wt	1	1
385	p__Tenericutes	12_wt	5_cre	1	1
386	p__Tenericutes	12_wt	5_wt	1	1
387	p__Tenericutes	12_wt	7_cre	1	1
388	p__Tenericutes	12_wt	7_wt	1	1
389	p__Tenericutes	12_wt	9_cre	0.5977	1
390	p__Tenericutes	12_wt	9_wt	1	1
391	p__Tenericutes	5_cre	5_wt	1	1
392	p__Tenericutes	5_cre	7_cre	1	1
393	p__Tenericutes	5_cre	7_wt	0.4828	1
394	p__Tenericutes	5_cre	9_cre	1	1
395	p__Tenericutes	5_cre	9_wt	1	1
396	p__Tenericutes	5_wt	7_cre	1	1
397	p__Tenericutes	5_wt	7_wt	0.4828	1
398	p__Tenericutes	5_wt	9_cre	1	1
399	p__Tenericutes	5_wt	9_wt	1	1
400	p__Tenericutes	7_cre	7_wt	1	1
401	p__Tenericutes	7_cre	9_cre	0.5977	1
402	p__Tenericutes	7_cre	9_wt	1	1
403	p__Tenericutes	7_wt	9_cre	0.2241	1
404	p__Tenericutes	7_wt	9_wt	1	1
405	p__Tenericutes	9_cre	9_wt	0.5977	1
406	p__unknown_ Bacteria	10_cre	10_wt	0.6817	1
407	p__unknown_ Bacteria	10_cre	12_cre	1	1
408	p__unknown_ Bacteria	10_cre	12_wt	0.3898	1
409	p__unknown_ Bacteria	10_cre	5_cre	0.3898	1
410	p__unknown_ Bacteria	10_cre	5_wt	0.6817	1
411	p__unknown_ Bacteria	10_cre	7_cre	0.3898	1
412	p__unknown_ Bacteria	10_cre	7_wt	0.1686	1
413	p__unknown_ Bacteria	10_cre	9_cre	1	1
414	p__unknown_ Bacteria	10_cre	9_wt	0.6817	1
415	p__unknown_ Bacteria	10_wt	12_cre	1	1
416	p__unknown_ Bacteria	10_wt	12_wt	1	1
417	p__unknown_ Bacteria	10_wt	5_cre	1	1
418	p__unknown_ Bacteria	10_wt	5_wt	1	1
419	p__unknown_ Bacteria	10_wt	7_cre	1	1
420	p__unknown_ Bacteria	10_wt	7_wt	0.5977	1
421	p__unknown_ Bacteria	10_wt	9_cre	0.427	1
422	p__unknown_ Bacteria	10_wt	9_wt	1	1
423	p__unknown_ Bacteria	12_cre	12_wt	0.6513	1
424	p__unknown_ Bacteria	12_cre	5_cre	0.6513	1
425	p__unknown_ Bacteria	12_cre	5_wt	1	1
426	p__unknown_ Bacteria	12_cre	7_cre	0.6513	1
427	p__unknown_ Bacteria	12_cre	7_wt	0.3295	1
428	p__unknown_ Bacteria	12_cre	9_cre	0.6999	1
429	p__unknown_ Bacteria	12_cre	9_wt	1	1
430	p__unknown_ Bacteria	12_wt	5_cre	1	1
431	p__unknown_ Bacteria	12_wt	5_wt	1	1
432	p__unknown_ Bacteria	12_wt	7_cre	1	1
433	p__unknown_ Bacteria	12_wt	7_wt	1	1
434	p__unknown_ Bacteria	12_wt	9_cre	0.2148	1
435	p__unknown_ Bacteria	12_wt	9_wt	1	1
436	p__unknown_ Bacteria	5_cre	5_wt	1	1
437	p__unknown_ Bacteria	5_cre	7_cre	1	1
438	p__unknown_ Bacteria	5_cre	7_wt	1	1
439	p__unknown_ Bacteria	5_cre	9_cre	0.2148	1
440	p__unknown_ Bacteria	5_cre	9_wt	1	1
441	p__unknown_ Bacteria	5_wt	7_cre	1	1
442	p__unknown_ Bacteria	5_wt	7_wt	0.5977	1
443	p__unknown_ Bacteria	5_wt	9_cre	0.427	1
444	p__unknown_ Bacteria	5_wt	9_wt	1	1
445	p__unknown_ Bacteria	7_cre	7_wt	1	1
446	p__unknown_ Bacteria	7_cre	9_cre	0.2148	1
447	p__unknown_ Bacteria	7_cre	9_wt	1	1
448	p__unknown_ Bacteria	7_wt	9_cre	0.0801	1
449	p__unknown_ Bacteria	7_wt	9_wt	0.5977	1
450	p__unknown_ Bacteria	9_cre	9_wt	0.427	1
451	c__Alphaproteobacteria	10_cre	10_wt	0.3295	1
452	c__Alphaproteobacteria	10_cre	12_cre	0.6513	1
453	c__Alphaproteobacteria	10_cre	12_wt	0.0996	1
454	c__Alphaproteobacteria	10_cre	5_cre	0.3295	1
455	c__Alphaproteobacteria	10_cre	5_wt	0.3295	1
456	c__Alphaproteobacteria	10_cre	7_cre	1	1
457	c__Alphaproteobacteria	10_cre	7_wt	0.3295	1
458	c__Alphaproteobacteria	10_cre	9_cre	1	1
459	c__Alphaproteobacteria	10_cre	9_wt	1	1
460	c__Alphaproteobacteria	10_wt	12_cre	1	1
461	c__Alphaproteobacteria	10_wt	12_wt	1	1
462	c__Alphaproteobacteria	10_wt	5_cre	1	1
463	c__Alphaproteobacteria	10_wt	5_wt	1	1
464	c__Alphaproteobacteria	10_wt	7_cre	0.5977	1
465	c__Alphaproteobacteria	10_wt	7_wt	1	1
466	c__Alphaproteobacteria	10_wt	9_cre	0.3295	1
467	c__Alphaproteobacteria	10_wt	9_wt	0.5977	1
468	c__Alphaproteobacteria	12_cre	12_wt	0.4828	1
469	c__Alphaproteobacteria	12_cre	5_cre	1	1
470	c__Alphaproteobacteria	12_cre	5_wt	1	1
471	c__Alphaproteobacteria	12_cre	7_cre	1	1
472	c__Alphaproteobacteria	12_cre	7_wt	1	1
473	c__Alphaproteobacteria	12_cre	9_cre	0.6513	1
474	c__Alphaproteobacteria	12_cre	9_wt	1	1
475	c__Alphaproteobacteria	12_wt	5_cre	1	1
476	c__Alphaproteobacteria	12_wt	5_wt	1	1
477	c__Alphaproteobacteria	12_wt	7_cre	0.2241	1
478	c__Alphaproteobacteria	12_wt	7_wt	1	1
479	c__Alphaproteobacteria	12_wt	9_cre	0.0996	1
480	c__Alphaproteobacteria	12_wt	9_wt	0.2241	1
481	c__Alphaproteobacteria	5_cre	5_wt	1	1
482	c__Alphaproteobacteria	5_cre	7_cre	0.5977	1
483	c__Alphaproteobacteria	5_cre	7_wt	1	1
484	c__Alphaproteobacteria	5_cre	9_cre	0.3295	1
485	c__Alphaproteobacteria	5_cre	9_wt	0.5977	1
486	c__Alphaproteobacteria	5_wt	7_cre	0.5977	1
487	c__Alphaproteobacteria	5_wt	7_wt	1	1
488	c__Alphaproteobacteria	5_wt	9_cre	0.3295	1
489	c__Alphaproteobacteria	5_wt	9_wt	0.5977	1
490	c__Alphaproteobacteria	7_cre	7_wt	0.5977	1
491	c__Alphaproteobacteria	7_cre	9_cre	1	1
492	c__Alphaproteobacteria	7_cre	9_wt	1	1
493	c__Alphaproteobacteria	7_wt	9_cre	0.3295	1
494	c__Alphaproteobacteria	7_wt	9_wt	0.5977	1
495	c__Alphaproteobacteria	9_cre	9_wt	1	1
496	c__Bacilli	10_cre	10_wt	0.1281	1
497	c__Bacilli	10_cre	12_cre	0.4621	1
498	c__Bacilli	10_cre	12_wt	0.2635	1
499	c__Bacilli	10_cre	5_cre	1	1
500	c__Bacilli	10_cre	5_wt	1	1
501	c__Bacilli	10_cre	7_cre	1	1
502	c__Bacilli	10_cre	7_wt	0.4621	1
503	c__Bacilli	10_cre	9_cre	1	1
504	c__Bacilli	10_cre	9_wt	0.7152	1
505	c__Bacilli	10_wt	12_cre	0.6817	1
506	c__Bacilli	10_wt	12_wt	1	1
507	c__Bacilli	10_wt	5_cre	0.1281	1
508	c__Bacilli	10_wt	5_wt	0.2451	1
509	c__Bacilli	10_wt	7_cre	0.1281	1
510	c__Bacilli	10_wt	7_wt	0.6817	1
511	c__Bacilli	10_wt	9_cre	0.1281	1
512	c__Bacilli	10_wt	9_wt	0.427	1
513	c__Bacilli	12_cre	12_wt	1	1
514	c__Bacilli	12_cre	5_cre	0.4621	1
515	c__Bacilli	12_cre	5_wt	0.7104	1
516	c__Bacilli	12_cre	7_cre	0.4621	1
517	c__Bacilli	12_cre	7_wt	1	1
518	c__Bacilli	12_cre	9_cre	0.4621	1
519	c__Bacilli	12_cre	9_wt	1	1
520	c__Bacilli	12_wt	5_cre	0.2635	1
521	c__Bacilli	12_wt	5_wt	0.4497	1
522	c__Bacilli	12_wt	7_cre	0.2635	1
523	c__Bacilli	12_wt	7_wt	1	1
524	c__Bacilli	12_wt	9_cre	0.2635	1
525	c__Bacilli	12_wt	9_wt	0.6999	1
526	c__Bacilli	5_cre	5_wt	1	1
527	c__Bacilli	5_cre	7_cre	1	1
528	c__Bacilli	5_cre	7_wt	0.4621	1
529	c__Bacilli	5_cre	9_cre	1	1
530	c__Bacilli	5_cre	9_wt	0.7152	1
531	c__Bacilli	5_wt	7_cre	1	1
532	c__Bacilli	5_wt	7_wt	0.7104	1
533	c__Bacilli	5_wt	9_cre	1	1
534	c__Bacilli	5_wt	9_wt	1	1
535	c__Bacilli	7_cre	7_wt	0.4621	1
536	c__Bacilli	7_cre	9_cre	1	1
537	c__Bacilli	7_cre	9_wt	0.7152	1
538	c__Bacilli	7_wt	9_cre	0.4621	1
539	c__Bacilli	7_wt	9_wt	1	1
540	c__Bacilli	9_cre	9_wt	0.7152	1
541	c__Bacteroidia	10_cre	10_wt	0.1281	1
542	c__Bacteroidia	10_cre	12_cre	0.4621	1
543	c__Bacteroidia	10_cre	12_wt	0.7152	1
544	c__Bacteroidia	10_cre	5_cre	1	1
545	c__Bacteroidia	10_cre	5_wt	1	1
546	c__Bacteroidia	10_cre	7_cre	1	1
547	c__Bacteroidia	10_cre	7_wt	0.4621	1
548	c__Bacteroidia	10_cre	9_cre	1	1
549	c__Bacteroidia	10_cre	9_wt	1	1
550	c__Bacteroidia	10_wt	12_cre	0.6817	1
551	c__Bacteroidia	10_wt	12_wt	0.427	1
552	c__Bacteroidia	10_wt	5_cre	0.1281	1
553	c__Bacteroidia	10_wt	5_wt	0.2451	1
554	c__Bacteroidia	10_wt	7_cre	0.1281	1
555	c__Bacteroidia	10_wt	7_wt	0.6817	1
556	c__Bacteroidia	10_wt	9_cre	0.1281	1
557	c__Bacteroidia	10_wt	9_wt	0.2451	1
558	c__Bacteroidia	12_cre	12_wt	1	1
559	c__Bacteroidia	12_cre	5_cre	0.4621	1
560	c__Bacteroidia	12_cre	5_wt	0.7104	1
561	c__Bacteroidia	12_cre	7_cre	0.4621	1
562	c__Bacteroidia	12_cre	7_wt	1	1
563	c__Bacteroidia	12_cre	9_cre	0.4621	1
564	c__Bacteroidia	12_cre	9_wt	0.7104	1
565	c__Bacteroidia	12_wt	5_cre	0.7152	1
566	c__Bacteroidia	12_wt	5_wt	1	1
567	c__Bacteroidia	12_wt	7_cre	0.7152	1
568	c__Bacteroidia	12_wt	7_wt	1	1
569	c__Bacteroidia	12_wt	9_cre	0.7152	1
570	c__Bacteroidia	12_wt	9_wt	1	1
571	c__Bacteroidia	5_cre	5_wt	1	1
572	c__Bacteroidia	5_cre	7_cre	1	1
573	c__Bacteroidia	5_cre	7_wt	0.4621	1
574	c__Bacteroidia	5_cre	9_cre	1	1
575	c__Bacteroidia	5_cre	9_wt	1	1
576	c__Bacteroidia	5_wt	7_cre	1	1
577	c__Bacteroidia	5_wt	7_wt	0.7104	1
578	c__Bacteroidia	5_wt	9_cre	1	1
579	c__Bacteroidia	5_wt	9_wt	1	1
580	c__Bacteroidia	7_cre	7_wt	0.4621	1
581	c__Bacteroidia	7_cre	9_cre	1	1
582	c__Bacteroidia	7_cre	9_wt	1	1
583	c__Bacteroidia	7_wt	9_cre	0.4621	1
584	c__Bacteroidia	7_wt	9_wt	0.7104	1
585	c__Bacteroidia	9_cre	9_wt	1	1
586	c__Betaproteobacteria	10_cre	10_wt	0.2451	1
587	c__Betaproteobacteria	10_cre	12_cre	0.4497	1
588	c__Betaproteobacteria	10_cre	12_wt	1	1
589	c__Betaproteobacteria	10_cre	5_cre	1	1
590	c__Betaproteobacteria	10_cre	5_wt	1	1
591	c__Betaproteobacteria	10_cre	7_cre	1	1
